AssetPath,Scene,PrefabGuid,HierarchyPath,WorldPosition,LocalPosition,InferredType,ExistingLight,ExistingEmissiveRenderer,ExistingSwitch,InferredCircuit,Classification,Confidence,LightPlacementApplied,ManualReviewRequired,ManualReviewReason
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light bulb · JAIL / LIGHT [9926]","-485.53;8.21;-2194.775","-485.53;8.21;-2194.775","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · light switch · YARD / switch kitchen [16582]","158.889;2.444;-1032.006","158.889;2.444;-1032.006","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · lights · REPAIRSHOP / LOD [32132]","1734.16;6.191;-307.205","1734.16;6.191;-307.205","FleetariWorkshop","False","False","False","grid.fleetari.workshop","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light switch · STORE / switch pumps [30129]","-1380.562;6.062;142.694","-1380.562;6.062;142.694","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · 4 · STORE / Lightbulb [4773]","-1381.525;7.059;140.586","-1381.525;7.059;140.586","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole 1 · MAP / LOD [1394]","-1354.06;9.481;133.315","-1354.06;9.481;133.315","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 12 · INSPECTION / LOD [5644]","-1357.289;7.421;218.125","-1357.289;7.421;218.125","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · lantern · CABIN / Gamestuff [19088]","3.608;-1.474;-21.48","3.608;-1.474;-21.48","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light rails · INSPECTION / LOD [11053]","-1356.426;7.47;220.677","-1356.426;7.47;220.677","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · lamp cord · YARD / Lamp Paper [35611]","159.37;3.235;-1027.906","159.37;3.235;-1027.906","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light switch button · STORE / light switch [32625]","-1380.562;6.062;142.694","-1380.562;6.062;142.694","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light switch · YARD / switch garage [32334]","155.078;2.455;-1033.571","155.078;2.455;-1033.571","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · bulbs · DANCEHALL / Lights [15157]","625.05;14.721;277.538","625.05;14.721;277.538","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 4 · REPAIRSHOP / Office [26428]","1725.747;9.145;-301.888","1725.747;9.145;-301.888","FleetariWorkshop","False","False","False","grid.fleetari.workshop","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 7 · STORE / Lamps [904]","-1379.494;7.777;139.47","-1379.494;7.777;139.47","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · Cube 2 · STORE / Lamps [12932]","-1377.967;7.826;140.446","-1377.967;7.826;140.446","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 15 · WATERFACILITY / LOD [9931]","-1345.71;10.916;305.521","-1345.71;10.916;305.521","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light switch button · STORE / light switch [35253]","-1380.562;5.912;142.693","-1380.562;5.912;142.693","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · light switch · YARD / switch bedroomBoy [32182]","159.433;2.457;-1029.734","159.433;2.457;-1029.734","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light bulb · YARD / LIGHT [2174]","200.138;3.804;-1080.72","200.138;3.804;-1080.72","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · light switch · YARD / switch bathroom [26697]","157.583;2.457;-1038.064","157.583;2.457;-1038.064","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · 1 · STORE / Lightbulb [26667]","-1381.411;7.059;140.414","-1381.411;7.059;140.414","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 11 · STORE / Lamps [11192]","-1374.758;7.777;144.418","-1374.758;7.777;144.418","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · toilet lamp 2 · YARD / LOD middleroom [26278]","157.356;3.659;-1036.827","157.356;3.659;-1036.827","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole · MAP / LOD [9667]","-1546.52;10.331;-13.525","-1546.52;10.331;-13.525","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · Lights · DANCEHALL [6023]","625.05;14.721;277.538","625.05;14.721;277.538","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · Cube 1 · REPAIRSHOP / office lamp 4 [3021]","1725.747;9.216;-301.888","1725.747;9.216;-301.888","FleetariWorkshop","False","False","False","grid.fleetari.workshop","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole · MAP / LOD [31449]","-1505.77;10.001;-22.095","-1505.77;10.001;-22.095","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 6 · STORE / Lamps [25940]","-1380.352;7.777;140.812","-1380.352;7.777;140.812","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light switch button · JAIL / light switch [19763]","-485.417;6.862;-2195.524","-485.417;6.862;-2195.524","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 16 · WATERFACILITY / LOD [17695]","-1342.836;10.916;305.558","-1342.836;10.916;305.558","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole · MAP / LOD [7488]","-1517.32;11.021;-108.925","-1517.32;11.021;-108.925","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp · YARD / LOD [12571]","153.376;3.347;-1040.917","153.376;3.347;-1040.917","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole · MAP / LOD [20803]","-1487.52;5.691;-1527.925","-1487.52;5.691;-1527.925","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 1 · YARD / LOD [33482]","153.376;3.347;-1038.495","153.376;3.347;-1038.495","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · toilet lamp · YARD / LOD bathroom [20059]","157.356;3.659;-1039.449","157.356;3.659;-1039.449","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/Door · outdoor lamp · YARD / LOD [21401]","153.495;3.467;-1032.99","153.495;3.467;-1032.99","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · livingroom lamp · YARD / LOD livingroom [20276]","165.407;3.157;-1032.955","165.407;3.157;-1032.955","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · monitor led · YARD / Lights [18062]","159.677;2.232;-1026.452","159.677;2.232;-1026.452","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · 2 · STORE / Lightbulb [11242]","-1381.459;7.059;140.467","-1381.459;7.059;140.467","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole 2 · LANDFILL [18008]","-499.658;14.233;-1762.101","-499.658;14.233;-1762.101","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · ClampMinus · YARD / ChargerPivotMinus [35899]","155.513;2.187;-1039.117","155.513;2.187;-1039.117","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 3 · REPAIRSHOP / Office [15185]","1723.301;9.145;-303.012","1723.301;9.145;-303.012","FleetariWorkshop","False","False","False","grid.fleetari.workshop","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · light switch · JAIL / switch jailcell [20359]","-485.417;6.862;-2195.524","-485.417;6.862;-2195.524","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · Cube 4 · STORE / Lamps [17866]","-1374.803;7.821;144.489","-1374.803;7.821;144.489","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · glass · JAIL / light bulb [33724]","-485.53;8.21;-2194.775","-485.53;8.21;-2194.775","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · ClampPlus · YARD / ChargerPivotPlus [10074]","155.631;2.185;-1039.056","155.631;2.185;-1039.056","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingExterior · office lamp 9 · INSPECTION / LOD [16605]","-1355.589;7.421;218.949","-1355.589;7.421;218.949","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole 1 · MAP / LOD [17620]","1727.302;5.531;-315.584","1727.302;5.531;-315.584","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/UtilityPole · lightpole · MAP / LOD [16513]","1724.593;5.382;-309.72","1724.593;5.382;-309.72","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/SANITIZED_STATIC_RENDER_GEOMETRY/BuildingInterior · Light · YARD / SmokeDetector [28280]","161.13;3.631;-1030.724","161.13;3.631;-1030.724","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/BuildingExterior · switch garage · YARD / LightSwitches [26417]","155.078;2.455;-1033.581","155.078;2.455;-1033.581","ExteriorBuilding","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
