RecordId,ScenePath,HierarchyPath,Category,GameObjectName,RendererType,MeshAssetName,AssetGuid,LocalFileId,InstanceId,VertexCount,TriangleCount,SubMeshCount,MaterialNames,LocalPosition,LocalRotation,LocalScale,WorldMatrix,WorldBounds,HasMeshCollider,MeshColliderEnabled,ActiveSelf,ActiveInHierarchy,NegativeWorldDeterminant,Layer,Tag,ProvenanceStableId,ProvenanceHierarchyPath,SemanticCategory,SharedMeshInstanceCount,ClassificationReason
"4c4b32ed2e760c91","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · tire stock · DRAGRACE / Mesh 2 [28823]","Prop","InteractivePropCandidate · tire stock · DRAGRACE / Mesh 2 [28823]","MeshRenderer","4692ddb040eb7aa4880e82022acc0ad8","5954447c66ab4064ca852544e7a769c5","4300000","922330","420","600","1","M06B2_cd48abe30a521f04d90bd5c92155053d_tires_new","-558.013;4.391;-1937.29675","0;-0.270945;0;0.962594867","0.97999984;1.12;1.11999989","0.8361139;0;-0.584215;-558.013;0;1.12;0;4.391;0.5111881;0;0.955558836;-1937.29675;0;0;0;1","-558.013367;4.391;-1937.297;0.460014462;0.61077404;0.6057742","False","False","False","False","False","Default","Untagged","9a00bf36f79fde6677eebb68a9e72f0c","DRAGRACE/LOD/DRAGSTRIP/Drag2/dragcar2/wheelFR 1/Tire/Mesh 2/tire_stock","InteractivePropCandidate","2","semantic prop evidence"
"245f2e1bea7066de","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · tire stock · DRAGRACE / Mesh 3 [20850]","Prop","InteractivePropCandidate · tire stock · DRAGRACE / Mesh 3 [20850]","MeshRenderer","4692ddb040eb7aa4880e82022acc0ad8","5954447c66ab4064ca852544e7a769c5","4300000","922408","420","600","1","M06B2_cd48abe30a521f04d90bd5c92155053d_tires_new","-559.0373;4.391;-1937.9231","0;0.9625949;0;0.270944566","0.9799998;1.12;1.11999989","-0.8361143;0;0.584214032;-559.0373;0;1.12;0;4.391;-0.511187255;0;-0.9555593;-1937.9231;0;0;0;1","-559.0369;4.391;-1937.92285;0.460014;0.61077404;0.6057744","False","False","False","False","False","Default","Untagged","5e85df15cdc05748235695be8230867a","DRAGRACE/LOD/DRAGSTRIP/Drag2/dragcar2/wheelFL 1/Tire/Mesh 3/tire_stock","InteractivePropCandidate","2","semantic prop evidence"
"c1551ac35e6f2290","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · tire stock · DRAGRACE / Mesh 3 [4517]","Prop","InteractivePropCandidate · tire stock · DRAGRACE / Mesh 3 [4517]","MeshRenderer","217c88a9393a08240b779b6ca3855c99","60cb9e9266de6964c91478e629543d55","4300000","922122","420","600","1","M06B2_cd48abe30a521f04d90bd5c92155053d_tires_new","-573.5563;4.43099976;-1942.91479","0;0.9698769;0;0.243595645","1.26;1.2;1.2","-1.11046624;0;0.567018747;-573.5563;0;1.2;0;4.43099976;-0.595369637;0;-1.05758691;-1942.91479;0;0;0;1","-573.555847;4.43099976;-1942.91455;0.4976655;0.6544008;0.6755232","False","False","False","False","False","Default","Untagged","5b783e16e570ef2450290103e4ea30f5","DRAGRACE/LOD/DRAGSTRIP/Drag1/dragcar1/wheelFL 1/Tire/Mesh 3/tire_stock","InteractivePropCandidate","2","semantic prop evidence"
"b94a26a6b7349615","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · tire stock · DRAGRACE / Mesh [24013]","Prop","InteractivePropCandidate · tire stock · DRAGRACE / Mesh [24013]","MeshRenderer","798880dc2a0cd20438cef20c1092a554","eff07b9d51384ba488f23a42d130198f","4300000","922372","420","600","1","M06B2_d4e52ac920dc8f943b9bde064fe76e9d_tires_gobra","-570.8052;4.331;-1944.75293","2.652746E-07;-0.243596047;4.48989539E-08;0.969876766","1.6875;1.2;1.2","1.48723078;-2.59599119E-07;-0.5670196;-570.8052;-7.112268E-08;1.2;-6.437301E-07;4.331;0.797371268;5.91231469E-07;1.05758631;-1944.75293;0;0;0;1","-570.8058;4.331;-1944.7533;0.57284373;0.6968212;0.742322445","False","False","False","False","False","Default","Untagged","c0b1467c8a19bb8ab37ab4fd859b88fc","DRAGRACE/LOD/DRAGSTRIP/Drag1/dragcar1/wheelRR/Tire/Mesh/tire_stock","InteractivePropCandidate","2","semantic prop evidence"
"cbef7b00c7314d39","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · tire stock · DRAGRACE / Mesh [4207]","Prop","InteractivePropCandidate · tire stock · DRAGRACE / Mesh [4207]","MeshRenderer","32406e6de0095294c8a23c015c8ad1e7","b86f8e81bca66d34689db9a68a68a15d","4300000","921942","188","220","1","M06B2_5795ea9daff1efd419642c3139300ac2_tires_DRAG","-556.921753;4.341;-1938.9856","2.638978E-07;-0.270944953;5.238795E-08;0.962594867","0.9999999;1;0.9999999","0.853177547;-2.43860285E-07;-0.5216204;-556.921753;-4.21467981E-08;1;-5.36441746E-07;4.341;0.5216204;4.796648E-07;0.853177547;-1938.9856;0;0;0;1","-556.921753;4.341;-1938.9856;0.670013547;0.702958345;0.7813804","False","False","False","False","False","Default","Untagged","26ee347dc1ce7c02f7e57ec27671f9aa","DRAGRACE/LOD/DRAGSTRIP/Drag2/dragcar2/wheelRR/Tire/Mesh/tire_stock","InteractivePropCandidate","2","semantic prop evidence"
"770104821ed7335b","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/Roof · tent roof 2 · DRAGRACE / Tent1 [6050]","ResidualUnsupported","Roof · tent roof 2 · DRAGRACE / Tent1 [6050]","MeshRenderer","dc6da849e99f17bfeaa9d1ddacfc902f","da505d624b868254dbf4dbfc13ba85fa","4300000","922176","443","300","1","M06B2_772517eaa38ab4b4ca88da91ff2b6b42_tent_roof","-568.1475;6.48499966;-1936.74023","0.0347412452;0.706252754;0.706252933;-0.0347413346","0.99999994;0.99999994;1","-0.9951722;0.09814453;-1.11758709E-07;-568.1475;-1.41561017E-07;-3.5762784E-07;1;6.48499966;0.09814453;0.995172143;1.78813934E-07;-1936.74023;0;0;0;1","-568.116;5.25318;-1936.7417;3.39204431;2.70746231;3.322517","False","False","True","True","False","Default","Untagged","dc6da849e99f17bfeaa9d1ddacfc902f","DRAGRACE/Objects/Tent1/tent_roof 2","Roof","1","geometry is not safely representable by a single X/Z heightfield"
"e70338fab0e8c615","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/StaticProp · FinishPoles · DRAGRACE / Objects [31230]","Prop","StaticProp · FinishPoles · DRAGRACE / Objects [31230]","MeshRenderer","600393b2d4995d317f5a9a1e8f707907","0d532d2b110acea408e88eb0dce963b4","4300000","921728","24","12","1","M06B2_UnsupportedSource_Orange","-707.536133;3.41099977;-2028.34534","0;-0.6535528;0;0.756880939","0.200000033;2;0.200000048","0.0291475113;0;-0.1978647;-707.536133;0;2;0;3.41099977;0.197864681;0;0.0291475132;-2028.34534;0;0;0;1","-707.536133;3.41099977;-2028.34546;0.227058172;2;0.227058172","False","False","True","True","False","Default","Untagged","600393b2d4995d317f5a9a1e8f707907","DRAGRACE/Objects/FinishPoles","StaticProp","1","semantic prop evidence"
"dde43e4204e53b56","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/StaticProp · PlasticChair 1 · DRAGRACE / Tent1 [3513]","Prop","StaticProp · PlasticChair 1 · DRAGRACE / Tent1 [3513]","MeshRenderer","6187d2d59e0c4c895be73a6beafea92f","c0a05328838163a46b468d8d8264a8bf","4300000","921782","1490","719","1","M06B2_a6b073589b71d114ca5abb007a0db79f_bed_white","-567.171265;4.355;-1936.31738","-0.53144747;-0.4664371;-0.466437221;0.5314474","1;0.99999994;1","0.129745483;0.9915473;1.78813934E-07;-567.171265;-5.96046448E-08;-1.19209282E-07;1;4.355;0.991547346;-0.129745468;5.96046448E-08;-1936.31738;0;0;0;1","-567.171265;4.355;-1936.31738;0.617273152;0.8952323;0.6306452","False","False","True","True","False","Default","Untagged","6187d2d59e0c4c895be73a6beafea92f","DRAGRACE/Objects/Tent1/PlasticChair 1","StaticProp","1","semantic prop evidence"
"4cf19e708ea50421","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/StaticProp · Results · DRAGRACE / Tent1 [635]","Prop","StaticProp · Results · DRAGRACE / Tent1 [635]","MeshRenderer","860e6c7ce2a336e0b0373daf892d4c5e","defac703fda98dc4da8a8bb69d6485e1","4300000","921890","24","12","1","M06B2_7b01a4c4c1fd8b244b775747eb4c36bd_cover_3","-568.791;4.912;-1936.86389","4.08063272E-08;-0.688856244;6.87687862E-09;0.724898","0.209999949;0.00216802512;0.299999923","0.010700372;-1.435004E-10;-0.299610227;-568.791;-9.71235448E-09;0.00216802512;-2.05905568E-08;4.912;0.209727153;1.07721547E-10;0.0152862454;-1936.86389;0;0;0;1","-568.790955;4.912;-1936.86389;0.310340017;0.002168239;0.2250315","False","False","True","True","False","Default","Untagged","860e6c7ce2a336e0b0373daf892d4c5e","DRAGRACE/Objects/Tent1/Results","StaticProp","1","semantic prop evidence"
"8c43c24b5174f972","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/StaticProp · TimeSlip · DRAGRACE / Tent1 [9351]","Prop","StaticProp · TimeSlip · DRAGRACE / Tent1 [9351]","MeshRenderer","15f4d6cfffd0a40b295afc61263b85ee","0b2314b952a77334884df0ccff63486c","4300000","922152","24","12","1","M06B2_7b01a4c4c1fd8b244b775747eb4c36bd_cover_3","-568.717346;4.912;-1936.34814","4.118518E-08;-0.6368883;4.02838829E-09;0.7709561","0.210000008;0.00216802512;0.299999982","0.03963677;-1.27202693E-10;-0.294607729;-568.717346;-9.712354E-09;0.00216802512;-2.059056E-08;4.912;0.20622544;1.265534E-10;0.05662395;-1936.34814;0;0;0;1","-568.717346;4.912;-1936.34814;0.334281236;0.002168239;0.262906283","False","False","True","True","False","Default","Untagged","15f4d6cfffd0a40b295afc61263b85ee","DRAGRACE/Objects/Tent1/TimeSlip","StaticProp","1","semantic prop evidence"
"587aa1749a932317","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole 1 · LANDFILL [35498]","Utility","UtilityPole · lightpole 1 · LANDFILL [35498]","MeshRenderer","31cdabdbad11b49e170bdfe1603c063e","82e0768683843874f965cdc60eb2fd40","4300000","922226","155","127","1","M06B2_bb3e90d2fd6671b43baec5392c41df2c_ATLAS_BUILDINGS","-606.45;18.601;-1687.515","-0.696553051;-0.195485;-0.3077992;0.6179476","1;1.00000012;1","0.734090567;0.6527389;0.187197953;-606.45;-0.108076215;-0.159853;0.9812068;18.601;0.670395851;-0.7405264;-0.04680109;-1687.515;0;0;0;1","-605.124451;18.5364132;-1686.33264;5.11148357;11.5107918;3.31830359","False","False","True","True","False","Default","Untagged","31cdabdbad11b49e170bdfe1603c063e","LANDFILL/lightpole 1","UtilityPole","1","semantic utility evidence"
"cb8d3d99a3c780d2","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/Window · windows · DRAGRACE / LOD [9094]","Ambiguous","Window · windows · DRAGRACE / LOD [9094]","MeshRenderer","912e2937ea62f9248ba967b59b1fa6fd","b6c169d85c99ad149b6c5c4c22a31590","4300000","921600","62","52","1","M06B2_9372192a1cf4b5140821ab65a5035257_CAR_WINDOWS_dark","-557.9929;4.259;-1938.48","-0.680657148;-0.19158709;-0.191587031;0.6806575","0.9999999;0.999999762;0.99999994","0.8531775;0.521620452;-2.08616243E-07;-557.9929;-5.96046377E-08;5.364417E-07;0.99999994;4.259;0.521620452;-0.853177369;4.7683713E-07;-1938.48;0;0;0;1","-557.7058;5.11045933;-1938.94958;2.4902606;0.342378318;2.84094024","False","False","False","False","False","Default","Untagged","7fe4a927873fa184f863446c1c075524","DRAGRACE/LOD/DRAGSTRIP/Drag2/dragcar2/LOD/windows","Window","1","no high-confidence evidence matched; retained as mesh"
"83da7d6764e07620","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/Window · windows · DRAGRACE / PIVOT [26211]","Ambiguous","Window · windows · DRAGRACE / PIVOT [26211]","MeshRenderer","ebb30509bdeb8644fb3cbd1d9adde567","f94e5d1fca2b33741a957dbfb6853b44","4300000","921794","90","74","1","M06B2_9372192a1cf4b5140821ab65a5035257_CAR_WINDOWS_dark","-572.1741;4.191;-1943.83032","-0.6858063;-0.1722485;-0.172248408;0.6858067","1;0.99999994;0.99999994","0.8813219;0.4725164;-2.68220873E-07;-572.1741;-2.98023224E-08;4.7683713E-07;1;4.191;0.472516418;-0.881321967;4.17232485E-07;-1943.83032;0;0;0;1","-571.972534;5.17531824;-1944.20618;2.6326797;0.4599393;2.9777205","False","False","False","False","False","Default","Untagged","439e7b491d849be4149998fca408917b","DRAGRACE/LOD/DRAGSTRIP/Drag1/dragcar1/PIVOT/windows","Window","1","no high-confidence evidence matched; retained as mesh"
"c06d639632713ae0","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-5_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/RoadSign · sign 60 · MAP / sign pole 13 [19507]","Prop","RoadSign · sign 60 · MAP / sign pole 13 [19507]","MeshRenderer","1c107a64eefbfc76dd5cf217f2f358de","44ddb68d02a1b4344a0e75f345834b29","4300000","922540","42","20","1","M06B2_e071691763a7caa459aefd2279fafa03_trafficsigns","-878.011963;13.808754;-2282.73682","-0.720547259;0.0631355;0.07292408;0.6866642","1.00000012;1.00000012;1","0.9813921;-0.191132963;-0.0183847174;-878.011963;0.009164491;-0.04901255;0.99875623;13.808754;-0.1917963;-0.980339944;-0.04634893;-2282.73682;0;0;0;1","-878.0134;13.8903322;-2282.74072;0.192417711;1.07392526;0.8930479","False","False","True","True","False","Default","Untagged","1c107a64eefbfc76dd5cf217f2f358de","MAP/TrafficSigns/5/sign_pole 13/sign_60","RoadSign","1","traffic-sign hierarchy overrides coarse donor Road semantic"
"df6831c7b61432ef","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-5_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/RoadSign · sign pole 13 · MAP / 5 [27212]","Prop","RoadSign · sign pole 13 · MAP / 5 [27212]","MeshRenderer","dfc514dbd16fbb02d7a7de4290fefc1f","9d8c1b2616b7adc49a883b849671aa92","4300000","922558","25","13","1","M06B2_77423119895b1d249a9cc0de14362299_Default-Material","-877.9314;11.6718006;-2282.64551","-0.720547259;0.0631355;0.07292408;0.6866642","1.00000012;1.00000012;1","0.9813921;-0.191132963;-0.0183847174;-877.9314;0.009164491;-0.04901255;0.99875623;11.6718006;-0.1917963;-0.980339944;-0.04634893;-2282.64551;0;0;0;1","-877.9319;11.6716509;-2282.64844;0.160001189;4.86778975;0.293854356","False","False","True","True","False","Default","Untagged","dfc514dbd16fbb02d7a7de4290fefc1f","MAP/TrafficSigns/5/sign_pole 13","RoadSign","1","traffic-sign hierarchy overrides coarse donor Road semantic"
"2d8ccd80422b80ac","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-5_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/StaticProp · FinishPoles · DRAGRACE / Objects [16268]","Prop","StaticProp · FinishPoles · DRAGRACE / Objects [16268]","MeshRenderer","dfe6429f1ea2b6c67e6bdb0471341ef2","ec59a4103b54f374c9506b454fa0fcf9","4300000","922576","24","12","1","M06B2_UnsupportedSource_Orange","-711.7655;3.41099977;-2057.05542","0;-0.6535528;0;0.756880939","0.200000033;2;0.200000048","0.0291475113;0;-0.1978647;-711.7655;0;2;0;3.41099977;0.197864681;0;0.0291475132;-2057.05542;0;0;0;1","-711.7655;3.41099977;-2057.05542;0.227058157;2;0.227058142","False","False","True","True","False","Default","Untagged","dfe6429f1ea2b6c67e6bdb0471341ef2","DRAGRACE/Objects/FinishPoles","StaticProp","1","semantic prop evidence"
"1ce9c52e34b85898","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · Greenhouse · MAP [20861]","Building","BuildingExterior · Greenhouse · MAP [20861]","MeshRenderer","ddaa9444f6c32d0e5fd57e21ed40d27a","c2a02f5801ad6584a92726641e42f691","4300000","923906","116","76","1","M06B2_936484fa4ff0ced41a1bc4ad43f4342a_opaque_plastic","-609.350037;3.89099979;195.484985","-0.0300776958;0.7064667;0.7064669;0.0300776362","1.00000012;1;1.00000012","-0.9963814;-0.08499549;-1.00582852E-07;-609.350037;-7.078052E-08;-3.57627869E-07;1.00000012;3.89099979;-0.0849955;0.9963813;2.98023252E-07;195.484985;0;0;0;1","-609.350037;3.8812058;195.48494;11.3630981;3.50580978;36.4680176","False","False","True","True","False","Default","Untagged","ddaa9444f6c32d0e5fd57e21ed40d27a","MAP/Greenhouse","BuildingExterior","1","object name"
"f8b3668e93f14976","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · Greenhouse · MAP [8483]","Building","BuildingExterior · Greenhouse · MAP [8483]","MeshRenderer","f7d91167b8f0277acb7af4c45cee4e71","069a883b097f2794195a828a214d72ab","4300000","923554","116","76","1","M06B2_936484fa4ff0ced41a1bc4ad43f4342a_opaque_plastic","-595.550049;3.68100023;196.88501","-0.0300776958;0.7064667;0.7064669;0.0300776362","1.00000012;1;1.00000012","-0.9963814;-0.08499549;-1.00582852E-07;-595.550049;-7.078052E-08;-3.57627869E-07;1.00000012;3.68100023;-0.0849955;0.9963813;2.98023252E-07;196.88501;0;0;0;1","-595.55;3.67120624;196.884949;11.3630981;3.50580978;36.4680176","False","False","True","True","False","Default","Untagged","f7d91167b8f0277acb7af4c45cee4e71","MAP/Greenhouse","BuildingExterior","1","object name"
"3aab75adbb04e33c","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house base · MAP / ChickenHouse [27183]","Building","BuildingExterior · chicken house base · MAP / ChickenHouse [27183]","MeshRenderer","5539f1bb54f7e87cf8dc5edb028e2c22","23e8b98612b5f714faae517e517bdbd0","4300000","922956","52","38","1","M06B2_e3537d9b181bca840975d2e1fd7925c0_concrete","-944.5801;4.17764235;264.694946","0.466278464;0.5315867;0.531586766;-0.4662784","1;0.99999994;0.99999994","-0.130337834;0.9914697;1.19209282E-07;-944.5801;0;-2.38418565E-07;0.99999994;4.17764235;0.991469741;0.13033776;0;264.694946;0;0;0;1","-944.8163;2.03036356;266.4552;44.9827538;0.8011077;18.9412079","False","False","True","True","False","Default","Untagged","5539f1bb54f7e87cf8dc5edb028e2c22","MAP/ChickenHouse/chicken_house_base","BuildingExterior","1","hierarchy/semantic building evidence"
"a26e6ee3f79635b8","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house tank · MAP / ChickenHouse [3314]","Building","BuildingExterior · chicken house tank · MAP / ChickenHouse [3314]","MeshRenderer","0e443691bbdc755becb19a783be02075","cee1ce2bee027e64ba7ac8043f158ea2","4300000","922988","979","656","1","M06B2_80cde2653bfa3f94bb89b9c4be11fc19_chicken_tank","-947.8779;4.2444725;271.64502","0.466278464;0.5315867;0.531586766;-0.4662784","1;0.99999994;0.99999994","-0.130337834;0.9914697;1.19209282E-07;-947.8779;0;-2.38418565E-07;0.99999994;4.2444725;0.991469741;0.13033776;0;271.64502;0;0;0;1","-947.8517;6.86440372;271.445343;3.08235574;9.60541248;5.200318","False","False","True","True","False","Default","Untagged","0e443691bbdc755becb19a783be02075","MAP/ChickenHouse/chicken_house_tank","BuildingExterior","1","hierarchy/semantic building evidence"
"1a2a18b22efb924e","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house vents · MAP / ChickenHouse [16725]","Building","BuildingExterior · chicken house vents · MAP / ChickenHouse [16725]","MeshRenderer","e7ef91a43b61334a7013f43d2d36af9a","8d84ba7c2eaa56f4d89165fdd925135f","4300000","923128","420","228","1","M06B2_8d4e50ca29c92b640881a0b14d43754f_wood9","-944.5801;4.17763948;264.694946","0.466278434;0.5315867;0.531586766;-0.4662784","0.999812;0.99999994;0.99999994","-0.130313337;0.9914697;8.940696E-08;-944.5801;-2.979672E-08;-1.19209282E-07;0.99999994;4.17763948;0.991283357;0.13033776;0;264.694946;0;0;0;1","-944.790466;6.91616154;264.6674;25.5219936;0.7624909;4.93850565","False","False","True","True","False","Default","Untagged","e7ef91a43b61334a7013f43d2d36af9a","MAP/ChickenHouse/chicken_house_vents","BuildingExterior","1","hierarchy/semantic building evidence"
"20686ff583ff9ecf","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house walls · MAP / ChickenHouse [25089]","Building","BuildingExterior · chicken house walls · MAP / ChickenHouse [25089]","MeshRenderer","4d17afe753f9980f943a00f5e3d045fe","52da1cc482b3b4c469bed3644c3e3817","4300000","923762","33","25","1","M06B2_6a3fd4e6b0401ef47a9d6f4b2f3d2082_wood_panel7","-944.5801;4.17764235;264.694946","0.466278464;0.5315867;0.531586766;-0.4662784","1;0.99999994;0.99999994","-0.130337834;0.9914697;1.19209282E-07;-944.5801;0;-2.38418565E-07;0.99999994;4.17764235;0.991469741;0.13033776;0;264.694946;0;0;0;1","-944.5801;3.68090963;264.695068;44.73224;2.50001574;15.6238651","False","False","True","True","False","Default","Untagged","4d17afe753f9980f943a00f5e3d045fe","MAP/ChickenHouse/chicken_house_walls","BuildingExterior","1","hierarchy/semantic building evidence"
"f082b69f5091d717","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house wood · MAP / ChickenHouse [32258]","Building","BuildingExterior · chicken house wood · MAP / ChickenHouse [32258]","MeshRenderer","8248c519bf76a6172685fd7d28b34cf7","262aca3da57cde84c8b681d5fac98f77","4300000","923006","305","161","1","M06B2_0cdbf55b049decb43bf8ff86d3d2c809_wood_panel9","-944.5801;4.17764235;264.694946","0.466278464;0.5315867;0.531586766;-0.4662784","1;0.99999994;0.99999994","-0.130337834;0.9914697;1.19209282E-07;-944.5801;0;-2.38418565E-07;0.99999994;4.17764235;0.991469741;0.13033776;0;264.694946;0;0;0;1","-944.5801;4.587629;264.695038;45.5395241;4.27570152;16.6385479","False","False","True","True","False","Default","Untagged","8248c519bf76a6172685fd7d28b34cf7","MAP/ChickenHouse/chicken_house_wood","BuildingExterior","1","hierarchy/semantic building evidence"
"464bf26ad90cdeeb","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · greenhouse frame · MAP / Greenhouse [12616]","Building","BuildingExterior · greenhouse frame · MAP / Greenhouse [12616]","MeshRenderer","3136d9b65f8bb504b0dd0ca826afc853","26803f081bf7ada479cf930a984f4fb4","4300000","923480","2032","1016","1","M06B2_f7650d32d9955d7489753acbd2aa7245_wood_panel13","-595.550049;3.68100023;196.88501","-0.0300776958;0.7064667;0.7064669;0.0300776362","1.00000012;1;1.00000012","-0.9963814;-0.08499549;-1.00582852E-07;-595.550049;-7.078052E-08;-3.57627869E-07;1.00000012;3.68100023;-0.0849955;0.9963813;2.98023252E-07;196.88501;0;0;0;1","-595.55;3.68100023;196.8846;11.4117575;3.52549815;36.5468826","False","False","True","True","False","Default","Untagged","3136d9b65f8bb504b0dd0ca826afc853","MAP/Greenhouse/greenhouse_frame","BuildingExterior","1","object name"
"c066e4cd570909f6","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_0_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · greenhouse frame · MAP / Greenhouse [28542]","Building","BuildingExterior · greenhouse frame · MAP / Greenhouse [28542]","MeshRenderer","635e536aaeedaeca74f108ebda6b393b","d4d68af81722303448fb15474ce29a38","4300000","922820","2032","1016","1","M06B2_f7650d32d9955d7489753acbd2aa7245_wood_panel13","-604.2003;3.661005;134.458008","-0.522330344;-0.476624578;-0.476624668;0.5223302","1.00000012;1.00000012;1.00000012","0.09131587;0.995822;2.08616285E-07;-604.2003;0;-1.192093E-07;1;3.661005;0.9958221;-0.09131581;0;134.458008;0;0;0;1","-604.2007;3.66100478;134.458008;36.57972;3.525493;11.6344223","False","False","True","True","False","Default","Untagged","635e536aaeedaeca74f108ebda6b393b","MAP/Greenhouse/greenhouse_frame","BuildingExterior","1","object name"
