LegacyWorldObjectId,ReplacementKey,SourceObjectId,SourceHierarchyPath,SemanticCategory,SourceCellId,AssignedOwner,OwnershipReason,HasRenderer,EffectiveActive,ColliderStableId,Classification,SourceRevisionId,SourceMaterialGuids,LegacyTexturedMaterialPaths,LegacyDiagnosticMaterialPath,PresentationStatus
4ac9c113173810b7f714ba59e0f694aa,legacy-world:4ac9c113173810b7f714ba59e0f694aa,27907,STORE/LOD/GFX_Store/cardboard_stand,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,6890a6026d57c454398d73112d37a908,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_6890a6026d57c454398d73112d37a908.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4ad3abc9add02a87a50d42164d3abba5,legacy-world:4ad3abc9add02a87a50d42164d3abba5,22544,PERAJARVI/TerraceHouse/Apartments/LOD2/LOD/DoorWhite/Pivot/Handle,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4aed51974c7696dc81a935efdb4e1721,legacy-world:4aed51974c7696dc81a935efdb4e1721,14592,STORE/LOD/GFX_Store/StoreShelfs/fridge_door2,Door,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,6890a6026d57c454398d73112d37a908;e3a402cdb77854b489f7ddad50f823d1,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_6890a6026d57c454398d73112d37a908.mat;Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e3a402cdb77854b489f7ddad50f823d1.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Door.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4aed5b8e8402786c063bf03926c7fe20,legacy-world:4aed5b8e8402786c063bf03926c7fe20,7880,STORE/TeimoInShop/Pivot/Teimo/skeleton/pelvis/spine_middle/spine_upper/HeadPivot/head/teimo_hat,Landmark,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4aee7f145deacb11f9259f77237d5131,legacy-world:4aee7f145deacb11f9259f77237d5131,23293,STORE/LOD/PRODUCTS/Lotto/mesh,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4af3a8e8fa1fb94fa0021430ab9d800e,legacy-world:4af3a8e8fa1fb94fa0021430ab9d800e,8407,STORE/TeimoInShop/bicycle/tire/rim,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,ad2f7b6e8cc080845a7a7fd4264fbb83,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4b47a0afcb989325b9d51ee5a5b0f1f7,legacy-world:4b47a0afcb989325b9d51ee5a5b0f1f7,10957,STORE/LOD/GFX_Store/store_innerroof,Roof,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,8f40e8844cda43347b20e27dccbfc1e6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_8f40e8844cda43347b20e27dccbfc1e6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Roof.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4b5a9fe7723004a4d54a9f96def3c7fb,legacy-world:4b5a9fe7723004a4d54a9f96def3c7fb,3505,RALLY/Saturday/StartArea/StartAreaObjects/FleetariRally/Neighbour/bodymesh,InteractivePropCandidate,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4b679e88a993d1dc03f8afefbd315eef,legacy-world:4b679e88a993d1dc03f8afefbd315eef,24811,MAP/TrafficSigns/1/sign_pole 1/sign_road2,Road,cell_-3_-3,cell_-3_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,e071691763a7caa459aefd2279fafa03,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e071691763a7caa459aefd2279fafa03.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Road.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4b6cdc4d0a702064fea7e90dec3fb733,legacy-world:4b6cdc4d0a702064fea7e90dec3fb733,7743,REPAIRSHOP/LOD/Store/Parts/BuyFuelpump/Product/mesh,BuildingExterior,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,ad2f7b6e8cc080845a7a7fd4264fbb83,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4b838825763b9266233ff52963a2d792,legacy-world:4b838825763b9266233ff52963a2d792,23962,YARD/Building/LIVINGROOM/LOD_livingroom/toilet_lamp 3,BuildingInterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingInterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4b898276e60ebacbb0ac07215a4b2837,legacy-world:4b898276e60ebacbb0ac07215a4b2837,34936,MAP/MESH/FOLIAGE/TREEWALL_LOW/treewallcoll,VegetationTree,cell_3_-4,global,ExplicitMapMeshAggregateGlobal,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4bb072bb095570d5315c475342279879,legacy-world:4bb072bb095570d5315c475342279879,26240,MAP/MESH/TERRAIN_OBJ/Roadside,Road,cell_3_-4,global,ExplicitMapMeshAggregateGlobal,1,1,2ca6b408c8daeb8f6ae2b39d9fa7009c,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a1ac98c6256c9324c9937bf44cd37a32,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a1ac98c6256c9324c9937bf44cd37a32.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Road.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4bd3cd08bbdab65df28ba2822f67c5fc,legacy-world:4bd3cd08bbdab65df28ba2822f67c5fc,9754,JAIL/TV/TVScreen,BuildingExterior,cell_-1_-5,cell_-1_-5,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,994acf10317bb234bad91a7ef9c14d17,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_994acf10317bb234bad91a7ef9c14d17.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4bf0b2baa2e89b72324053781b54617f,legacy-world:4bf0b2baa2e89b72324053781b54617f,29674,MAP/TrafficSigns/4/sign_pole 8/sign_pole 8,RoadSign,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,77423119895b1d249a9cc0de14362299,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_77423119895b1d249a9cc0de14362299.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/RoadSign.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4bf8143951a87466a34582fc2996a226,legacy-world:4bf8143951a87466a34582fc2996a226,34062,YARD/Building/LIVINGROOM/LOD_livingroom/jukkapalm,BuildingInterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingInterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4bfef92e904f2c6e2c12aeb98cc0a00a,legacy-world:4bfef92e904f2c6e2c12aeb98cc0a00a,918,DANCEHALL/Functions/DanceCouple/Dancer1/Pivot/pelvis/spine_mid/shoulders(xxxxx)/head,ColliderOnly,cell_1_0,cell_1_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4c017c67309867161799c5213659d11b,legacy-world:4c017c67309867161799c5213659d11b,32729,PERAJARVI/HouseRintama2/GlassGeneric/002,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a7755fdefda1c7c4baff26ff3d18338b,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a7755fdefda1c7c4baff26ff3d18338b.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4c181aa0445fa1bb8ac45b0a189108d7,legacy-world:4c181aa0445fa1bb8ac45b0a189108d7,23495,MAP/BirdTower,StaticProp,cell_3_-2,cell_3_-2,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,f7650d32d9955d7489753acbd2aa7245,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_f7650d32d9955d7489753acbd2aa7245.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4c4143c1a23b44cb0f91e130b70f87af,legacy-world:4c4143c1a23b44cb0f91e130b70f87af,24223,JAIL/Sleep/SleepTrigger,ColliderOnly,cell_-1_-5,cell_-1_-5,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4c4e4b1ccf1e6491016f2423ea5f4035,legacy-world:4c4e4b1ccf1e6491016f2423ea5f4035,24674,STORE/LOD/GFX_Store/SlotMachine/Buttons/Cashout,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4c5b08771efd2a177c04909b6bff0c7b,legacy-world:4c5b08771efd2a177c04909b6bff0c7b,27149,DRAGRACE/Objects/Tent2/TimeSlip,StaticProp,cell_-3_-4,cell_-3_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,7b01a4c4c1fd8b244b775747eb4c36bd,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_7b01a4c4c1fd8b244b775747eb4c36bd.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4c6337b1e0e42b46de855f122424926e,legacy-world:4c6337b1e0e42b46de855f122424926e,35522,STORE/TeimoInBike/Bicycle/Functions/Teimo/skeleton/pelvis/spine_middle/spine_upper/collar_left/shoulder_left/arm_left/hand_left/ItemPivot/VodkaShot,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4c693ecbd05795b9c2536146ad638bc1,legacy-world:4c693ecbd05795b9c2536146ad638bc1,6705,YARD/Building/HOUSEFIRE/Sauna/ParticleFire/FireTrigger,ColliderOnly,cell_0_-3,cell_0_-3,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4c92044b5a2a656f230e022cf0281322,legacy-world:4c92044b5a2a656f230e022cf0281322,17324,REPAIRSHOP/JunkYardJob/PayMoney/100mk_money_bill,BuildingExterior,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4ca040e40783f111f6c76919b0f2330d,legacy-world:4ca040e40783f111f6c76919b0f2330d,30116,REPAIRSHOP/LOD/ToolCart/Drawer/Tools/Sockets/socket(11)(Clone),ColliderOnly,cell_3_-1,cell_3_-1,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4cc3309adadee6ab4dc8101c81e5fb7d,legacy-world:4cc3309adadee6ab4dc8101c81e5fb7d,12413,DRAGRACE/LOD/DRAGSTRIP/Drag1/dragcar1/LOD/Muzzle/2/muzzle_quad,InteractivePropCandidate,cell_-2_-4,cell_-2_-4,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4ccc0baf836f57c5e45b43a2f0592b99,legacy-world:4ccc0baf836f57c5e45b43a2f0592b99,7245,DANCEHALL/Functions/Dancer/Pivot/pelvis/spine_mid/shoulders(xxxxx)/collar_left/shoulder(leftx),ColliderOnly,cell_1_0,cell_1_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4cd69b847d220c44a1620a0ff323deb3,legacy-world:4cd69b847d220c44a1620a0ff323deb3,12341,REPAIRSHOP/LOD/Store/ShopCashRegister/cash_register_glass,BuildingExterior,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,e3a402cdb77854b489f7ddad50f823d1,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e3a402cdb77854b489f7ddad50f823d1.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4cff5bdf7489856f05d1ed5088c51ec6,legacy-world:4cff5bdf7489856f05d1ed5088c51ec6,10738,DANCEHALL/Building/dancehut_doorrear,Door,cell_1_0,cell_1_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,bb3e90d2fd6671b43baec5392c41df2c,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bb3e90d2fd6671b43baec5392c41df2c.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Door.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4d00e6397a9544cfb30c84b9afa5f17f,legacy-world:4d00e6397a9544cfb30c84b9afa5f17f,7124,STORE/LOD/GFX_Store/SlotMachine/hatch,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,b4ab95dc0b4ed3542966d80423084e1a,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b4ab95dc0b4ed3542966d80423084e1a.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4d17afe753f9980f943a00f5e3d045fe,legacy-world:4d17afe753f9980f943a00f5e3d045fe,25089,MAP/ChickenHouse/chicken_house_walls,BuildingExterior,cell_-2_0,cell_-2_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,6a3fd4e6b0401ef47a9d6f4b2f3d2082,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_6a3fd4e6b0401ef47a9d6f4b2f3d2082.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4d2076fc5fd464e3ff2fb6d2135d05fe,legacy-world:4d2076fc5fd464e3ff2fb6d2135d05fe,34387,YARD/Building/SAUNA/Sauna/Kiuas/ButtonPower,ColliderOnly,cell_0_-3,cell_0_-3,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4d31d93f9a9fb2ae2a58947cc149a6aa,legacy-world:4d31d93f9a9fb2ae2a58947cc149a6aa,12203,MAP/MESH/RAILROAD/RailCol,ColliderOnly,cell_2_-4,global,ExplicitMapMeshAggregateGlobal,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4d334875e0c26757d009d30a76dbd0cf,legacy-world:4d334875e0c26757d009d30a76dbd0cf,31019,CABIN/Cabin/woodstove/Fireplace/SausageTrigger,ColliderOnly,cell_0_-1,cell_0_-1,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4d35d94baf24eddb3d4f1dd9ea0e2043,legacy-world:4d35d94baf24eddb3d4f1dd9ea0e2043,25691,THEATRE/LOD/Furniture/table,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4d416f57f8272716ca39fd238bd78b04,legacy-world:4d416f57f8272716ca39fd238bd78b04,2399,MAP/BusStop/coll,ColliderOnly,cell_-4_0,cell_-4_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4d6de9c0b682e996d88d4358ba3d5ae7,legacy-world:4d6de9c0b682e996d88d4358ba3d5ae7,34753,CABIN/Cabin/Ventti/PIG/VenttiPig/Pivot/Char/skeleton/pelvis/spine_middle/spine_upper/collar_left/shoulder_left/arm_left/hand_left/finger_left/HandCollider,ColliderOnly,cell_0_-1,cell_0_-1,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4da064ec8baffc1ca39bbf0d58ebc7e1,legacy-world:4da064ec8baffc1ca39bbf0d58ebc7e1,21440,REPAIRSHOP/LOD/Vehicle/wheelFR/Tire 1/Mesh 2/Outer,BuildingExterior,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,ad2f7b6e8cc080845a7a7fd4264fbb83,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4dc23a15e7c3cb8574eed21e49961afa,legacy-world:4dc23a15e7c3cb8574eed21e49961afa,8649,YARD/Building/Dynamics/LightSwitches/switch_garage/light_switch/light_switch_button,BuildingExterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4dca067382c394b76b9c1c013686e70a,legacy-world:4dca067382c394b76b9c1c013686e70a,13509,COTTAGE/LOD/Doors/DoorFront1/Pivot/mesh 1,BuildingExterior,cell_-2_-2,cell_-2_-2,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,886e0290e5b5ee3468d868e3ff071535,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_886e0290e5b5ee3468d868e3ff071535.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4df29d3d0322bf9bf46ba8d85ab8516d,legacy-world:4df29d3d0322bf9bf46ba8d85ab8516d,35145,RALLY/Saturday/FinishArea/rally_sign04,InteractivePropCandidate,cell_-1_-3,cell_-1_-3,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,01ffbe2f081493f45bec089b2a5a82d7,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_01ffbe2f081493f45bec089b2a5a82d7.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/InteractivePropCandidate.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4df29f2d3392a766b52b91f79de0959b,legacy-world:4df29f2d3392a766b52b91f79de0959b,32167,THEATRE/LOD/theatre_set/a,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,722dd654cbe291b4a9b9d8bdcaf41db3,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_722dd654cbe291b4a9b9d8bdcaf41db3.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4dff4b65547059592a59db68f66263ce,legacy-world:4dff4b65547059592a59db68f66263ce,16518,REPAIRSHOP/Building/repair_shop_roof_metal,Roof,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,9c252b042df168d43ba9f0ec84c0b61a,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9c252b042df168d43ba9f0ec84c0b61a.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Roof.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4e2ec9e84cd1604b629a7f6833720ddf,legacy-world:4e2ec9e84cd1604b629a7f6833720ddf,33353,YARD/PlayerMailBox/LetterProcyon/envelopemesh,BuildingExterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,7f7a275bae2e9cc41bd59950c95a0e0c,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_7f7a275bae2e9cc41bd59950c95a0e0c.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4e2fb2b7de60a40a186779f435a4bc7b,legacy-world:4e2fb2b7de60a40a186779f435a4bc7b,659,PERAJARVI/CHURCH/LOD/Stones/StoneSuski/Data/DateBirth,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4e6f3effda338590d2ef82f6b4192348,legacy-world:4e6f3effda338590d2ef82f6b4192348,3191,WATERFACILITY/MESH/facility_concrete,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,e3537d9b181bca840975d2e1fd7925c0,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e3537d9b181bca840975d2e1fd7925c0.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4e7c28373d033685d809da4c39a89ff9,legacy-world:4e7c28373d033685d809da4c39a89ff9,25609,MAP/TrafficSigns/2/sign_pole 5,RoadSign,cell_2_-4,cell_2_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,77423119895b1d249a9cc0de14362299,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_77423119895b1d249a9cc0de14362299.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/RoadSign.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4e8792343bfeb309364148c59771667a,legacy-world:4e8792343bfeb309364148c59771667a,14342,MISC/SUOMI/suomi_flag_cloth,InteractivePropCandidate,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
4e8a20df6061e9beaa7a172f09a64acd,legacy-world:4e8a20df6061e9beaa7a172f09a64acd,21737,MAP/SkijumpHill/anchorlift,StaticProp,cell_-4_-3,cell_-4_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,bb3e90d2fd6671b43baec5392c41df2c;e3537d9b181bca840975d2e1fd7925c0,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bb3e90d2fd6671b43baec5392c41df2c.mat;Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e3537d9b181bca840975d2e1fd7925c0.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
4ea6251e46ccee4501ff13ab78a8a121,legacy-world:4ea6251e46ccee4501ff13ab78a8a121,21158,STORE/LOD/PRODUCTS/Spray05/2,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a298bd379cf5c5548ab715ee6d85d4a9,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a298bd379cf5c5548ab715ee6d85d4a9.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
