ColliderStableId,EntityStableId,SourceHierarchyPath,ObjectName,SemanticCategory,ColliderType,SourceEnabled,SourceIsTrigger,SourceConvex,RuntimeConvex,SourceHasRigidbodyInAncestry,MeshGuid,MeshFileId,EffectiveActive,Disposition,Included,OwnershipPolicy,CollisionLayer,PhysicsMaterial,Reason,Classification,SourceRevisionId,PolicyVersion
2e440efa3694a596adb46cee72f5e661,ccde60f217041c95bee78f676be4eaa6,MAP/StreetLights/2/LOD/lightpole,lightpole,UtilityPole,CapsuleCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2e90b86ae0980e30b35454b94c76505c,997c0dce490a56097f1f67c2d69c3ed5,YARD/Building/LIVINGROOM/chair_wood/chair_pillow,chair_pillow,BuildingInterior,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2eeeac325532c0a5a33494938261197e,62df1eda22a1c7a56cfa4bc12bdd2188,DRAGRACE/LOD/DRAGSTRIP/DragTiming/LaneRight/Bluelane,Bluelane,ColliderOnly,MeshCollider,1,1,1,0,0,0000000000000000e000000000000000,10210,0,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2eef07d77b482ac4b752635a6c85c84d,b0e6b18053d6f274377a81a4d0792ec5,YARD/Building/BEDROOM1/LOD_bedroom1/WindowBedroomDark/coll,coll,ColliderOnly,BoxCollider,1,0,0,0,0,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2f041260aaee0c608eaa70334dd67b04,4ed8ebc3a71d9c895789064ca46e358f,COTTAGE/Grill/grill_brick,grill_brick,BuildingExterior,MeshCollider,1,0,0,0,0,7356c2a89a8223841aa348e6996d8058,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2fbdd92d300b51bc5936e870cdc855b3,125f0d1f1acc0f09286e3f89ab15a2dd,MAP/Buildings/BarnOld/lato_wall,lato_wall,StaticProp,MeshCollider,1,0,0,0,0,053d62eabcd943945a4c29fd71a4d82b,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2fda0845209887f8b862769a8689b15d,2ce6fc70e2673afeb9850b69d4d8405f,YARD/UNCLE/LOD/garden_chair/CrouchTrigger,CrouchTrigger,ColliderOnly,CapsuleCollider,1,1,0,0,0,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
2ff3736425228dd4559e439b285fcf13,e71dc6773dcc580ff8fcddf5b56414a4,REPAIRSHOP/LOD/Store/ShopCashRegister/Register,Register,BuildingExterior,SphereCollider,1,1,0,0,0,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3013d34423ccc7f0c756b1ef398eab46,83a9b95d1aa3c92e971d0f76f8509876,YARD/Building/LIVINGROOM/LOD_livingroom/NoRain,NoRain,ColliderOnly,MeshCollider,1,0,0,0,0,0000000000000000e000000000000000,10210,1,ExcludedBuiltinMeshRequiresMapping,0,Excluded,,,The donor collider references a Unity built-in mesh; no render-mesh fallback is permitted.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
303f971324a28aad9958f3e7fab7d0a9,1d2e264981873aa720f6877d923d4f28,YARD/Building/BEDROOM2/DoorBedroom2/Pivot/house_door1,house_door1,Door,BoxCollider,1,0,0,0,1,,0,1,ExcludedDoorRequiresBinding,0,Excluded,,,A door cannot become a static blocker before a project-owned hinge/interaction binding is authored.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
307cf7db95ea549f0d9df1a95102016e,ac5dc93b5e7769129db02018cc1aadb7,STORE/LOD/Pumps/gasoline_pumps_roof,gasoline_pumps_roof,Roof,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
30844742a6f85b84ce5453a0a7837ff0,d62d97ce2bad7df69fa914a3afc6b5bb,COTTAGE/Logging/Logwall,Logwall,BuildingExterior,MeshCollider,1,0,1,0,0,920d13f4ebc6a87448a3ddb0b583c289,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
30f23cbb11e5837bb7fb883ceda1d2cd,38c950922bb2a3d930b45bfa775d7229,COTTAGE/Grill/Fireplace/Grilling/GrillTrigger,GrillTrigger,ColliderOnly,CapsuleCollider,1,1,0,0,0,,0,0,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3102c97f36e6db60604760729afd6b3b,2a8c7033025dc0e38940b27e5a42af58,STORE/LOD/GFX_Pub/chair_pub 4/CrouchTrigger,CrouchTrigger,ColliderOnly,CapsuleCollider,1,1,0,0,1,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3147922b9ab79511433896c2df63b55e,71378f4009cd1693d00472fb01c53372,COTTAGE/Logging/Pölkky,Pölkky,ColliderOnly,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
316474f53b3f4f79a76e900c924a9414,161f1947ab0236ca3cc8f38f5eafd13f,LANDFILL/SHITHOUSE,SHITHOUSE,BuildingExterior,MeshCollider,1,0,0,0,0,1ac3f59845feda24db983c19e6cb56b9,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
31f2b006f40f34007ef93cad686ab4a2,5a3fc8f5a901a3a1a3607ac5140413a5,YARD/Building/Dynamics/LightSwitches/switch_wc,switch_wc,ColliderOnly,SphereCollider,1,1,0,0,0,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
320754e0529e14c310d85e3aa389823b,ac5dc93b5e7769129db02018cc1aadb7,STORE/LOD/Pumps/gasoline_pumps_roof,gasoline_pumps_roof,Roof,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
320edb3902475643a78ca996ef40be3b,0689fc7453bcc8a4217567da74475186,STORE/MESH/store_outside,store_outside,BuildingExterior,MeshCollider,1,0,0,0,0,43a63c26fc84fc2418444ed3215067d7,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3215aadde09bc5b68e3a1696dcb2217f,aacf86382d5420e2e754eae8c165d418,INSPECTION/LOD/Door/Handle,Handle,ColliderOnly,SphereCollider,1,1,0,0,0,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3215e1ac363325e902a8b29f28d1ef4b,33658e21a2b069a67c26dde585ac948c,COTTAGE/kitchen_table 1,kitchen_table 1,BuildingInterior,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
321aaeeea33369dce77bd20d5dbab0e9,146d0813d8788029ce98c61b9f15f7a9,MAP/Buildings/BarnOld/lato_roof,lato_roof,Roof,MeshCollider,1,0,0,0,0,6f49787c3bbcf9e4f8b8c2b28ee9bd6f,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
326fde3a7ebb3e620e1e68258f157e1a,a03bebce4b4c56b1bcc3f706bcdb1ec3,CABIN/Shed/Doors/DoorRight/Mesh,Mesh,BuildingExterior,BoxCollider,1,0,0,0,1,,0,1,ExcludedDoorRequiresBinding,0,Excluded,,,A door cannot become a static blocker before a project-owned hinge/interaction binding is authored.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
32e0ae03427be412fa358964edf5869f,5a7e7f0bec5b967ac3391f5b0d71c473,MAP/MESH/FOLIAGE/TREEWALL_LOW/worldsmostsimplefix,worldsmostsimplefix,ColliderOnly,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,TrulyGlobalLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
330e5f7e7266e003c873fcb60ef0c88a,7d03df11e04bc4ec0ca99bff0ec372a8,MAP/Buildings/BarnOld/lato_wall,lato_wall,StaticProp,MeshCollider,1,0,0,0,0,053d62eabcd943945a4c29fd71a4d82b,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
332470b790ae70eda7cb255ee21bca90,4ffd59096b553e219984478d72089562,PERAJARVI/HouseRintama2/Fence/fence 1,fence 1,Fence,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
33651ac2385e44c28675617593c45c03,34d566cdf062102a5a36dccd3fbbdcc8,STORE/RagDoll,RagDoll,ColliderOnly,BoxCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
33dd28ec789c139d1a5c5a00bc249dd9,dbd1914c53f2de83c15f3aa59ffbd0c3,WATERFACILITY/LOD/shit,shit,BuildingExterior,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3423c56736bf8290ab8a11eeb8e2f2b5,811e4c0460f35931bbab77463306ed30,REPAIRSHOP/LOD/Office/Furniture/garage_shelf_bars 5,garage_shelf_bars 5,BuildingExterior,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3434abf5490f560ba7f1e3350beaf885,c8226115b57fa97125e818a436e5ae1a,STORE/LOD/ActivateBar/OrderList/1,1,ColliderOnly,CapsuleCollider,1,1,0,0,0,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3449ecfded3a605806178b4785d41372,a2f0dc4ecc65235298a3726293401d72,STORE/LOD/Fence 2/fence,fence,Fence,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
34f3bccbebf79be07380c8619e9c1670,1976027f4792dbf94bee10d8801bac5a,REPAIRSHOP/LOD/ToolCart/Drawer/Tools/Spanners/spanner(6)(Clone),spanner(6)(Clone),ColliderOnly,CapsuleCollider,1,1,0,0,1,,0,0,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
354f9d269d108fcee206c53a94b3c549,9ba147385d3ada1d0d924a3581f75aad,YARD/Building/BEDROOM1/COMPUTER/Computer/Meshes/386_monitor(xxxxx)/ElectricShockPoint,ElectricShockPoint,ColliderOnly,SphereCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
359bd4340434b032da1a9115bad2c5e4,f5e9913a4744eb00fc979dc165d24982,THEATRE/LOD/Open/PLAY/ActorsDisable/MARA/PIVOT/skeleton/pelvis/spine_middle/spine_upper/collar_left/shoulder_left/arm_left/hand_left,hand_left,ColliderOnly,SphereCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
35bda522729c7a1b647ffe38816f55a3,98a9d13bb77e0cda94d283466bb0a0f6,REPAIRSHOP/JunkCar4/Parts/wheel_steel5,wheel_steel5,BuildingExterior,MeshCollider,1,0,1,0,1,ae86a5ed032c0cb44849965a2c79bbdf,4300000,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
35e3f68a2c1f5c8007b8c852e22d2612,7e4d089323dd4857c758ff51c76ea0e2,STORE/LOD/ShopFunctions/ShoppingBagSpawn/shopping bagx,shopping bagx,BuildingExterior,CapsuleCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
361c5d2d63993a2a2542d5f85f10a09f,79acd8ba7eaefb30dd415bbed58ff1e8,MAP/Buildings/BarnOld/lato_door2,lato_door2,Door,MeshCollider,1,0,0,0,0,674089cef54eb1848aa7b631f582142f,4300000,1,ExcludedDoorRequiresBinding,0,Excluded,,,A door cannot become a static blocker before a project-owned hinge/interaction binding is authored.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
361cc195e0f7926b5bdef6095e6e525f,7a5142a475bebec8982b770fb1ca5ec3,RALLY/Scenery/Objects/RallyTent,RallyTent,InteractivePropCandidate,MeshCollider,1,0,0,0,0,c76ea44239aae9a42a3dde47d87633cc,4300000,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
367151222f473963fd8968a35642fb5d,f13f20042f3ca99d746015a55651aea2,YARD/Building/KITCHEN/Pantry/wood,wood,BuildingInterior,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
368c8c856e9a3df9b0ca795debf00a37,3ae4176bb5286a21454595188e8a30d1,REPAIRSHOP/LOD/ToolCart/Drawer/Tools/Spanners/spanner(7)(Clone),spanner(7)(Clone),ColliderOnly,CapsuleCollider,1,1,0,0,1,,0,0,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
36b95e7cc072ee991c2b75558d23ce1e,da73eea3b73460adee71333a5fa6acc3,MAP/Buildings/DINGONBIISI/autiotalo/LOD/AtticCrouchTrigger,AtticCrouchTrigger,ColliderOnly,CapsuleCollider,1,1,0,0,0,,0,1,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
36bc3a303c6f0084bc97bb943c18a3ef,c9e1e7aaee49435390a6d89a79970856,MAP/StreetLights/1/LOD/lightpole,lightpole,UtilityPole,CapsuleCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
36e3c5b7a6215bd65cf7defc9d353e3c,ddf26f3e0405a4f78fbf88fe0ab45b03,YARD/UNCLE/Shed/shed_roof_metal,shed_roof_metal,Roof,MeshCollider,1,0,0,0,0,f347bbb21f21c0747b9e45700ad06e52,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
36f11ae0e9e59be996188a6204d68414,42bcd71dd7850d9622768df6c86a6f29,CABIN/Cabin/Door/Pivot/saunahouse_door,saunahouse_door,Door,BoxCollider,1,0,0,0,0,,0,1,ExcludedDoorRequiresBinding,0,Excluded,,,A door cannot become a static blocker before a project-owned hinge/interaction binding is authored.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
37a1517c1daa2d31c9505c04361d37bf,1e5ad27c24261d8b31f5dc99b2e38ee9,COTTAGE/LOD/Cottage_roof_inner,Cottage_roof_inner,Roof,MeshCollider,1,0,0,0,0,0e8a1c13b14fa1f4ca601a3160c3620d,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3849fe87a9334cca02d870da31ede29b,6d410afa73d7f9460e5edef8c2cecd2b,JAIL/MESh/floor_coll,floor_coll,Floor,BoxCollider,1,0,0,0,0,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
385caab894cb4501d7dcfeaf12e3cddb,27040e9aa1d2747967bd78aa9858c3d7,DANCEHALL/Functions/Dancer,Dancer,ColliderOnly,CapsuleCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
387c0c9af91e232c806c872dd36cad14,c0c82efc84f32163752b811d33e0bf06,REPAIRSHOP/JunkCar4/Parts/wheel_steel5/Bolts/BoltPM,BoltPM,ColliderOnly,SphereCollider,0,1,0,0,1,,0,0,ExcludedDisabled,0,Excluded,,,The donor collider component is disabled.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3894a295cf4bfee1f0f817cb65c2ac5c,d6cc3cccb7a770af400414a913517c44,DANCEHALL/Functions/DanceCouple/Dancer2/Pivot,Pivot,ColliderOnly,BoxCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
38b08e23e6e98b7f1fd87267be0621a7,6a54da2979a8d9e6770191def25f7589,MAP/Buildings/BarnOld/lato_wall,lato_wall,StaticProp,MeshCollider,1,0,0,0,0,053d62eabcd943945a4c29fd71a4d82b,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
38fb9bf150bc8daaab08610feec22d5c,a7ed48e26d30cb129377fac1000cba75,PERAJARVI/HouseRintama2/rintama_coll,rintama_coll,ColliderOnly,MeshCollider,1,0,0,0,0,3cefb6c736c51b64bba9438a96ddd54b,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3911460aa410fa04fa57cf7b9a0fb966,cdc9871155d94760fe71dd53e081a22d,YARD/Building/KITCHEN/kitchen_sokkeli/coll,coll,ColliderOnly,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3937c429d96ba08b81a5683fadeafb3a,6e770644c850498c808c9c7964c09e86,JAIL/TV/Switch,Switch,ColliderOnly,SphereCollider,1,1,0,0,0,,0,0,ExcludedTrigger,0,Excluded,,,Trigger volumes are not imported by the solid pass.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
394853341a463cf500246c900322e58e,0a6af5f7ba97935bb3761145e6167a45,YARD/Building/Garage/Shelfs/coll,coll,ColliderOnly,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
39a8c6c090a0d0afa807d950b6e0a530,4efef1ac08dd6afe213ba9beea33d7d6,MISC/potato box(xxxxx),potato box(xxxxx),InteractivePropCandidate,BoxCollider,1,0,0,0,1,,0,0,ExcludedInactive,0,Excluded,,,The collider owner is inactive through the frozen donor hierarchy.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
39e9f7f17217031a9e5d7e54eed013fa,aae8053182f2074e0f104fe2819aec25,DANCEHALL/Functions/DanceCouple/Dancer1/Pivot/pelvis/spine_mid/shoulders(xxxxx)/collar_right/shoulder(right),shoulder(right),ColliderOnly,CapsuleCollider,0,0,0,0,1,,0,0,ExcludedDisabled,0,Excluded,,,The donor collider component is disabled.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3a0ffafb1930dab2c938b779506e29cc,4f6ba2a1b6e93da40762568a4479911a,MAP/BusStop/coll,coll,ColliderOnly,MeshCollider,1,0,1,0,1,4b921c1e5bdabce49915aa12c30e55e5,4300000,1,ExcludedDynamicRequiresPresenter,0,Excluded,,,The collider is owned by a donor Rigidbody on itself or an ancestor and requires a project-owned dynamic presenter instead of a frozen static blocker.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3a36fb87be34d5ca9e20b4c68a3c9c1e,c0a5ded25fa865f257613b9ae16f48e3,MAP/Buildings/BarnOld/lato_door1,lato_door1,Door,MeshCollider,1,0,0,0,0,0eb4d0a4cf353594d80da35acc3e37d1,4300000,1,ExcludedDoorRequiresBinding,0,Excluded,,,A door cannot become a static blocker before a project-owned hinge/interaction binding is authored.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3a7dbe3d3355865ed44cff77a2d17be5,62baf5836244e43fde82119cde1bb400,MAP/MESH/TERRAIN_OBJ/Landfill,Landfill,Landmark,MeshCollider,1,0,0,0,0,6b434b582f5806e4db9918f2e3cec13e,4300000,1,IncludedStaticWorldSolid,1,TrulyGlobalLegacy,WorldSurface,Assets/Game/World/Content/Physics/WorldSurfaceZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3a809c2978009bf1a24033a69ad3450e,90f9de5b142c92c0fb69968de4a120c6,COTTAGE/Sauna/Stove/StoveDoor/door,door,Door,BoxCollider,1,0,0,0,0,,0,1,ExcludedDoorRequiresBinding,0,Excluded,,,A door cannot become a static blocker before a project-owned hinge/interaction binding is authored.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3aa2e221c598f8ce3dd5a875224bd2bb,ffe20603da65959b5fb2ea6834996f71,RYKIPOHJA/ChickenHouse 3/chicken_house_walls,chicken_house_walls,BuildingExterior,BoxCollider,1,0,0,0,0,,0,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
3abb809c08e2d92973d565d53fa7da0f,1ea0de8bae86d4790a1999b1379934b5,PERAJARVI/TerraceHouse/LOD1/hedge,hedge,BuildingExterior,MeshCollider,1,0,1,0,0,9c6458347eea44a42b431025cf59f4cc,4300000,1,IncludedStaticWorldSolid,1,CellLegacy,WorldSolid,Assets/Game/World/Content/Physics/WorldSolidZeroBounce.physicMaterial,Reviewed static-world solid collider from the frozen M04A1 source table.,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,08A1.6
