AssetKind,SourceGuid,SourceRelativePath,SourceSha256,SourceMetaSha256,SourceShaderOrProperties,CompatibilityOrRole,GeneratedAssetPath,ConversionFingerprintSha256,ReferenceCount,Width,Height,SourceBytes,EstimatedRuntimeBytes,SRGB,NormalMap,Mipmaps,StreamingMipmaps,WrapMode,FilterMode,AnisoLevel,Classification,Status,Notes
Material,98ff65850ca2b564dab7209368c79edf,assetripper-unity-project/ExportedProject/Assets/Material/videopoker_gfx.mat,1cd779ec1f61637a952f423f95b88f63fbe41f07ef05fdb259c7b840aa0d7caf,,Standard (Specular setup),OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_98ff65850ca2b564dab7209368c79edf.mat,0f9479b8b66902b94b6d6c5573f19d3a1f928ef40088782d9e881018344a9905,1,,,3441,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,99242da19be567947b99e63890ce3939,assetripper-unity-project/ExportedProject/Assets/Material/office_kitchen_tiles.mat,e83e5355e659c380dc8d2b388abc1eefa94d70032faae15c2443c98de54430fb,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_99242da19be567947b99e63890ce3939.mat,681332acba91801ff949aa6b4aecfb74eee9a9768884d3a92030229cd4b69e86,1,,,3371,7496,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,994acf10317bb234bad91a7ef9c14d17,assetripper-unity-project/ExportedProject/Assets/Material/tv_off.mat,72db47f57bf3ae2189d41a7cee895712ebde57be554513dcc7508142b07ee02e,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_994acf10317bb234bad91a7ef9c14d17.mat,5c37ee091e425bcbe17123fc99e56047e282ebdfe75880af29a031dddacb0fa6,2,,,3531,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,9a819defc3e47a44e9c64adf3e01a9eb,assetripper-unity-project/ExportedProject/Assets/Material/hedge.mat,e2d4d038b8bf0f6a58b71ca7e28ef44687b6f993dee1e68beb1257e25fa27761,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9a819defc3e47a44e9c64adf3e01a9eb.mat,912e373189020515e1a7ba58528ce5b64fd6574733596c2920fc2005262cae92,18,,,771,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,9c252b042df168d43ba9f0ec84c0b61a,assetripper-unity-project/ExportedProject/Assets/Material/wall_metal2.mat,742c275599da677b48ab20175705d5dce6cafc2d83a7091d56faace7e093e379,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9c252b042df168d43ba9f0ec84c0b61a.mat,1e226050fc1459f7c84d08d0525035a3e3aba008bd4d7ed48b44ecafd3b6ef5f,9,,,1940,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,9cbc6f81537bd45488dd6fc5e9232883,assetripper-unity-project/ExportedProject/Assets/Material/WHEAT_TOP.mat,345e70a502fdd1c962ba8df8b703e27439be2d84a86e27bf803d475e8af23ce9,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9cbc6f81537bd45488dd6fc5e9232883.mat,c5adc17a23b31d77ce3ced35455a063fe08f8739c0f05b1434ab8c5bc88a174b,1,,,1946,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,9cfa25054a9ef3042a415b774133bf5b,assetripper-unity-project/ExportedProject/Assets/Material/wall_metal4.mat,7df14956894f615f0664a5133daa71f2dd14e37283e64572d6851f3e75745880,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9cfa25054a9ef3042a415b774133bf5b.mat,dd9c60f94858718db64f06b5823b1a3775731da48d970444a8be06b304350aae,2,,,1922,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,9ec8d9e273b47b144909849f2020b0a3,assetripper-unity-project/ExportedProject/Assets/Material/card_player3.mat,995de0ffe913df40b7eae56e31967c8582ecfc8b89bfeb9d659196f259305b55,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9ec8d9e273b47b144909849f2020b0a3.mat,53ea6cca051b246568d45164fdcc864bff5e2e1f64e37a59931826ee9f94b1f3,1,,,2148,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,9f1e631607d66ba48b4f5734dddaffe2,assetripper-unity-project/ExportedProject/Assets/Material/valmet_body.mat,2eca6031232e93922a66d82b6e2d53d2d4cf408c6943423ed6c24294cd5406b2,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9f1e631607d66ba48b4f5734dddaffe2.mat,463981ea140d5c4a85923538c0fc07a7749d28fbfa26cef943dd9e8b1de0809a,2,,,750,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a0571159690cbed438f5965225dc2df4,assetripper-unity-project/ExportedProject/Assets/Material/terrain_0.mat,3fdd392a645a81c69029abb785ffc32fd5a3b79877de1daa8d356480c01ae0ab,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a0571159690cbed438f5965225dc2df4.mat,6f8405f3e609bd21135c3627f6029689d1a3b599e8ebd36672b1971209315eed,1,,,3361,7496,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a1ac98c6256c9324c9937bf44cd37a32,assetripper-unity-project/ExportedProject/Assets/Material/ROADSIDE.mat,9a0c957f9e03f067f1c5911311bf709a07feb533408e3eadc1124d7643d68f7d,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a1ac98c6256c9324c9937bf44cd37a32.mat,103430166354e9573f69c39b310e5584d850ea711efc13ac2c8f1eb7948e92da,1,,,3460,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a1f5959787c382a4a890ea8b6542be3a,assetripper-unity-project/ExportedProject/Assets/Material/roof_metal 2.mat,74440045a2117544017cc5952fe6144a5bc8dab7c4f5c63c715ffe6dae7acbb7,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a1f5959787c382a4a890ea8b6542be3a.mat,c9a883d070dc652a758bdccdb38a7af2129a32450e56b54ed541aa32f930e699,21,,,1922,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a298bd379cf5c5548ab715ee6d85d4a9,assetripper-unity-project/ExportedProject/Assets/Material/ATLAS_GARAGE.mat,6e95e74ac23199090c022b9cc9fed7fdfa607d8868ff95d32a42b75c355b789a,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a298bd379cf5c5548ab715ee6d85d4a9.mat,c1d9fc50c93070ee2fb6e187659711385891875cb7bf0809b5900b70be1f705f,70,,,3273,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a32abbdcd1322d2439d498788f27030e,assetripper-unity-project/ExportedProject/Assets/Material/CAR_WINDOWS.mat,3324b46fee829cff96ddced894e404b2726c0962b6dd06e51ea2d15f1201aa41,,Standard,TransparentLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a32abbdcd1322d2439d498788f27030e.mat,2e4ba565dcdf80dfd96e0ecf9bac2593131ef63a6b29233bc56d0f8efb5570df,6,,,3739,7576,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a3946c78645878c4f93a1d16d90462d7,assetripper-unity-project/ExportedProject/Assets/Material/fabric_flower.mat,8beb32e2534afd7d32b33e6b787e6bfda408354985c37a8f83d648dfcc1b42d7,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a3946c78645878c4f93a1d16d90462d7.mat,f3eb19eed39fec0eef8a9e1d20b50c7622154edc27fe69fe5e62d63bd7078824,2,,,1921,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a6b073589b71d114ca5abb007a0db79f,assetripper-unity-project/ExportedProject/Assets/Material/bed_white.mat,dac8a065e79ab6f253a47e12874e1a1aa0d35a7c1672be7d298472d2ca958d9d,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a6b073589b71d114ca5abb007a0db79f.mat,918d0138279003b3983024de8af04af53f64970d7e2d5605a22f1d68e79c4b0a,20,,,1919,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a6e90433d95e94541be7ded615466cbe,assetripper-unity-project/ExportedProject/Assets/Material/wood_panel5.mat,11021edfe26260f3affe4d63586a4e0415813ff61594d5a5780ac3f1fe43a704,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a6e90433d95e94541be7ded615466cbe.mat,376db44461385a804ce01184102d411700a4b7fd8eaaab3503f249e3f62f17a6,11,,,754,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a7187369c033b14428e25f37210c96ec,assetripper-unity-project/ExportedProject/Assets/Material/shelf_flats.mat,a74ab3ec0ef68901b79e19cb643c19b682db0668451767f75a9a14424e3ca084,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a7187369c033b14428e25f37210c96ec.mat,7deccf98bb03b6ef4148f30d58a1ac0ae592d668e3168b0d3613056aa0de4ed6,12,,,3450,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a7755fdefda1c7c4baff26ff3d18338b,assetripper-unity-project/ExportedProject/Assets/Material/house_generic_windows.mat,5a7edf7679088b406f0d34b43b0e653489cf4c24dab414140c19a152dc0d3ea7,,Standard,EmissiveLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a7755fdefda1c7c4baff26ff3d18338b.mat,59c4179266220ca82046b8e98a17966d293147cb32f8334116566a4c1f745f29,113,,,3389,7496,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,a7c4ab4f5f6e2444a818eb3df08ba11b,assetripper-unity-project/ExportedProject/Assets/Material/wood1.mat,3ab33cd38f731bfbd2549fc4800cd9886a80dff4579e7e1bc7fb2597c20d54b0,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a7c4ab4f5f6e2444a818eb3df08ba11b.mat,9afa6a4a8d25ad3af76a15d8436abd5685508d710fd18ac0ad9b2823fe71d6c5,24,,,1913,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,ac0991fbe27bf564a83e2a4106496ffb,assetripper-unity-project/ExportedProject/Assets/Material/paint 5.mat,2591b693034f5e5bb498839e5d7e6da6102eebae9716a6db9e6fbdb783eaf36c,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ac0991fbe27bf564a83e2a4106496ffb.mat,35789ea4c237a91a5cdd3d29a9e318b1fc1592f4dcdbba1dad55526834f63379,1,,,1050,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,ac16b05116c6e674d89a8977decf96e0,assetripper-unity-project/ExportedProject/Assets/Material/home_flag.mat,0af242d87165a06cad76cc448c1d31f347c059f1a3793d3b665ae027ddae6b3e,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ac16b05116c6e674d89a8977decf96e0.mat,10db60f554517deae4918042a2ba677fb421318786e3c70f0eebfa6b9a011d23,1,,,3446,7496,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,ace84d57da9b1f04e82e7eaf8c908d30,assetripper-unity-project/ExportedProject/Assets/Material/show_paint_metallic.mat,282afe84df3e392643cae34472f9b17cca4896c6e1fc66f3813f7565eab3c577,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ace84d57da9b1f04e82e7eaf8c908d30.mat,88bccb0c355ca9ad8f72cd2c3ce79f96de4cdd165cd267ffa79253a2df320e37,1,,,3444,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,ad2f7b6e8cc080845a7a7fd4264fbb83,assetripper-unity-project/ExportedProject/Assets/Material/ATLAS_MOTOR.mat,2550a187879a2a16a2024b2e9233ba8961c09f9c652e2d3dcd40726857a2c683,,Standard (Specular setup),OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83.mat,dfce93d6ce0cbd12e0b96e15899520c44430e06119e735246c50bf0137f0994d,186,,,4264,7496,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,addb0e57a6f6d18479c93c39246b9b15,assetripper-unity-project/ExportedProject/Assets/Material/metal_floor.mat,4b498cbdfd1512a18a71ef8cca549859fb13afb8391f8aaf97b3bfaa64dc9074,,Standard,AlphaClipLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_addb0e57a6f6d18479c93c39246b9b15.mat,1194f7e518999092214d563d74afb1d29809559917ceb4abb20a7ea8be0aaca2,2,,,3315,7496,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,ade9647a931c6f649acc61a5286c9941,assetripper-unity-project/ExportedProject/Assets/Material/wood3.mat,e964d357c3626878f3c3236501a8296a5c758427a639786e9dc4c97d377c5769,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ade9647a931c6f649acc61a5286c9941.mat,3c3375a338ca3c0ef2cc9da3ffa150a77c5413523c5295a37ff022a3303a9322,14,,,1898,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,afa6d45625955c14e99321b7c4c86fce,assetripper-unity-project/ExportedProject/Assets/Material/card_house7.mat,0c5181d813ff0162817468bb1a4a42137d498f9a1e4928cd728fb3bdd470c7ba,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_afa6d45625955c14e99321b7c4c86fce.mat,a0491ae9e30999dc88225d07c70bb56b255d75501781149689b8329795ea9536,1,,,2147,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b0e677b7fa667284e9619dbd8388ee4f,assetripper-unity-project/ExportedProject/Assets/Material/ATLAS_ART.mat,a03a071e65f898a266040fa77c22c13daf5e07f06a8b9217fece19d922bfe0cd,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b0e677b7fa667284e9619dbd8388ee4f.mat,028caa51ff465db1d94ee48bb93aaaa1c1d9b173f253d4a43b334b496caf6297,9,,,1901,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b18602f9c9c46684584e9e309e8699bb,assetripper-unity-project/ExportedProject/Assets/Material/jaillcell.mat,c0c7d94da8ea0ccd86ed4e183e7c1466643bcff043fb45e21b77f5ba97b13789,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b18602f9c9c46684584e9e309e8699bb.mat,4fd4770292c9cf9a188631c00f71d6d6d9ca117f4395888107c43ceebc06f61e,1,,,2143,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b25c3fa49b0daea4eb0bfbba218c4666,assetripper-unity-project/ExportedProject/Assets/Material/carpet3.mat,3303ae6cca90b3a24a3cb3e1b2a6b6d1d6d94d334e452a78b401e2374f2e38be,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b25c3fa49b0daea4eb0bfbba218c4666.mat,8c9c106869aac83ab93ef482b5e9960f0a7d592eb01a7e9328a9a81a46bfaa0f,2,,,2146,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b344598e99c1a7446841f3852b13f705,assetripper-unity-project/ExportedProject/Assets/Material/SPRAY_MAT.mat,0aa9b5da7d75d6c763d0d28689b95162b4787fb53c5892af2895f684401b3178,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b344598e99c1a7446841f3852b13f705.mat,4bd2fa6527714d82cc0ef6641c146c3488bbd7c75a4cba56b7f50ed156d6582e,1,,,3243,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b3e8f6161e4c4894fbb28e0a00a163a0,assetripper-unity-project/ExportedProject/Assets/Material/roof_wood1.mat,ef2a4b2103aaf731386780ca38927b062890350c35d7eebe622d42e6bab4b2d2,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b3e8f6161e4c4894fbb28e0a00a163a0.mat,46f06bd415a4efccba4976649b057068d4a6d58fc8f8707781c3c5fe727e86aa,4,,,776,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b410e297b5c562e40b57f410e393e84e,assetripper-unity-project/ExportedProject/Assets/Material/wall_paint5.mat,ed0217227d6121c5557d7b604ea2a76726e7b94696e16c51efd26a781a888127,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b410e297b5c562e40b57f410e393e84e.mat,50a6529fb02e698a7de79a4a0957a8f79e8035ff1ca3f7b041eff5f2a9a73087,8,,,1922,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b475a5406604ef84dbcfa9c56fcf3e69,assetripper-unity-project/ExportedProject/Assets/Material/tiles3.mat,6ea2353074750ab58223d943df84450c5c05e89b0c1bfb0a19a644f700ea957f,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b475a5406604ef84dbcfa9c56fcf3e69.mat,155b8b38d950661ac8138b102bf31dab035cacc1fea2d7c16dc20ed644f7e782,1,,,1917,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b487a7e664eb31d43920f4f7f7273a72,assetripper-unity-project/ExportedProject/Assets/Material/paint 4.mat,00845285ca9836608d80bff81a813826d08ae4b0bdd7f3684589caf48ade85df,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b487a7e664eb31d43920f4f7f7273a72.mat,1869a6ee459b554a817d2a615752d4d11dbbd4ab8da23a9e0b1471ddd7f61567,4,,,1051,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b4ab95dc0b4ed3542966d80423084e1a,assetripper-unity-project/ExportedProject/Assets/Material/slot_machine.mat,3b5bc6c35d4963a2036db25d54333987392d2d5cee20c604150981b0bc650d9b,,Standard (Specular setup),OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b4ab95dc0b4ed3542966d80423084e1a.mat,83daf2a2d1f549f315fee27b7af222c2e89f4c15b8963a0a8729b2feafbc2b3b,3,,,3459,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b9425bb39988daf43a466f163ec699f6,assetripper-unity-project/ExportedProject/Assets/Material/cash_register.mat,664381fb493ade13b66a089d20d66f2a8923d190b15f03217498343171585f18,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b9425bb39988daf43a466f163ec699f6.mat,7d3790c4183d8d1c85409e99cfc8e4698156b8d591e7e1bb6dc59ddb326287ae,5,,,2121,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b9e2851933fd5f54292f0a692a8c2f61,assetripper-unity-project/ExportedProject/Assets/Material/flatbed_chassis.mat,c33305c1f0d9763fc06eb312f866108bb7d5a07ed5369001d670781aad18ceb7,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b9e2851933fd5f54292f0a692a8c2f61.mat,b29e276a20708b820a2fe2abff693eb34b07b428fc00ef1bf66fc35b9169710e,1,,,1923,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,b9e64245cffb12e4a8584039e35a02c7,assetripper-unity-project/ExportedProject/Assets/Material/hiillos_off.mat,145b92d0c757d231f912a30e1949d6cafa2bcec457e9075e22f908be369e738a,,BuiltIn/7,EmissiveLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_b9e64245cffb12e4a8584039e35a02c7.mat,fe7733916467d76b77c407077373d53a4e2a9dbb1a6918b2be092a82667e8383,4,,,2124,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,bb3e90d2fd6671b43baec5392c41df2c,assetripper-unity-project/ExportedProject/Assets/Material/ATLAS_BUILDINGS.mat,168c561f084221da364a34942277370b58991616adbb592f3310737888d8eceb,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bb3e90d2fd6671b43baec5392c41df2c.mat,4e51f29c15587da1002f5a93ccc2150557e5fe979b0f9d2a96664d4b080f1a28,156,,,1923,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,bc4c85b54ac6054428d76e49914801cc,assetripper-unity-project/ExportedProject/Assets/Material/Water4Adv_Lake.mat,dec3ddaba8055e057039f82b39b7eb351425704b740e17f88a98664386357174,,FX/Water4,TemporaryWater,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bc4c85b54ac6054428d76e49914801cc.mat,a46a5c3a820de1a0c15ebce2c63e24322324adc7eb0465d97c1b129f3ed7edfc,1,,,7737,7576,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,bd0188d8562547c4cbf6ac4301c63605,assetripper-unity-project/ExportedProject/Assets/Material/repair_shop_wall1.mat,a532787e2d928237149bd87fe637e644c454ef8d9ed0eb12064a73122a102abb,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bd0188d8562547c4cbf6ac4301c63605.mat,5431d2f31227c63582b17be79fb05ee96fb542bd7ef6e1b315646bbb539c0079,1,,,3347,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,be486ed83c2f6474eb12d4f1e3119f6b,assetripper-unity-project/ExportedProject/Assets/Material/wood13.mat,c1ef51167557523e680339c2f8002fcc6571484dc74a4d49f1370f187d6920f6,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_be486ed83c2f6474eb12d4f1e3119f6b.mat,d582b2fe879519a90fd36e9fba00ff1530a10ee0178a710e8d6f539a55e4ebf0,7,,,1916,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,bee65a18eecc0bc409361e160d6b1aca,assetripper-unity-project/ExportedProject/Assets/Material/DIRTROAD.mat,3b0854a8a42d0cc4c29403244eebe909b66f0541ee12079deda5226674cc5427,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bee65a18eecc0bc409361e160d6b1aca.mat,fa3cfad970b8c19c3bd9f3576fcf88e13a152af0443c65d203db47aea654cc50,1,,,2358,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,c0b1b21bf0d55d24f8b9d5df49e94c01,assetripper-unity-project/ExportedProject/Assets/Material/fabric_green.mat,9adc63b0f4048f1a51df08df4e701adbab58acd1d9988f6c7404b59a4fd19604,,BuiltIn/7,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c0b1b21bf0d55d24f8b9d5df49e94c01.mat,15ed890122aa953a61a110fc05f71babe91cfc49d75fcbffc663966b86a5df89,1,,,778,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,c1430bf5323813a4bae1fa52be66bf68,assetripper-unity-project/ExportedProject/Assets/Material/satsuma_gauges.mat,9a67d3892eba71a0b10d2cf397b1e4b1059f7d9ac5804d1eb2f07d7d6f1dd223,,Standard,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c1430bf5323813a4bae1fa52be66bf68.mat,c83e1010755c837f3682311cab24773480d960471601acb6f6901b1c4417d994,6,,,3524,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
Material,c24a47dca258dd14e8831ff116036cd0,assetripper-unity-project/ExportedProject/Assets/Material/card_player5.mat,21f4d077a24d0cd74617e70b1cd16fde3d5282e2e1b93abf077edaf983f55024,,Legacy Shaders/Diffuse Detail,OpaqueLit,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c24a47dca258dd14e8831ff116036cd0.mat,0e4be9e929fc5acda4c65cf3be47e6ef458d818448f28786e4ba28a2b27abf9c,1,,,2148,7416,,,,,,,,TemporaryDirectImport,Converted,Project-owned HDRP compatibility material; donor shader code is not imported.
