ComponentId,TriggerGameObjectId,TriggerTransformId,TriggerName,TriggerHierarchyPath,HandChild,ActivateThisGameObjectId,ActivateThisHierarchyPath,ActivationRoots,RequiredGameObjectId,RequiredHierarchyPath,Required1GameObjectId,Required1HierarchyPath,ThisPartGameObjectId,ThisPartName,DetachPartGameObjectId,DetachPartHierarchyPath,ParentGameObjectId,ParentHierarchyPath,BoltsGameObjectId,BoltsHierarchyPath,BoltReferenceStatus,ReferencesBolts,ReferencesBolted
109994,20933,56995,"trigger_seat_passenger","SATSUMA(557kg, 248)/Interior/TriggersSeatPassenger/trigger_seat_passenger","seat passenger(Clone)",0,"","",0,"",0,"",35953,"Seat_Passenger",0,"",9341,"SATSUMA(557kg, 248)/Interior/pivot_seat_passenger",0,"",EvidenceBackedNullDonorObjectException,true,false
111335,25597,61661,"trigger_seat_rear","SATSUMA(557kg, 248)/Interior/trigger_seat_rear","seat rear(Clone)",0,"","",0,"",0,"",1827,"Seat_Rear",0,"",25720,"SATSUMA(557kg, 248)/Interior/pivot_seat_rear",0,"",EvidenceBackedNullDonorObjectException,true,false
107329,11317,47365,"trigger_shock_fl","SATSUMA(557kg, 248)/Chassis/FL/TriggersStrutsFL/trigger_shock_fl","strut fl(Clone)",13821,"SATSUMA(557kg, 248)/Chassis/FL/strut fl(xxxxx)","ActivateThis=13821:SATSUMA(557kg, 248)/Chassis/FL/strut fl(xxxxx)",0,"",2442,"Database/DatabaseBody/Spindle_FL",10710,"Shock_FL",21615,"SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/spindle fl(xxxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,true
108451,15121,51178,"trigger_shock_fr","SATSUMA(557kg, 248)/Chassis/FR/TriggersStrutsFR/trigger_shock_fr","strut fr(Clone)",15127,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)","ActivateThis=15127:SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)",0,"",17334,"Database/DatabaseBody/Spindle_FR",31077,"Shock_FR",22276,"SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,true
113437,32555,68614,"trigger_shock_rally_fl","SATSUMA(557kg, 248)/Chassis/FL/TriggersStrutsFL/trigger_shock_rally_fl","rally strut fl(Clone)",7714,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)","ActivateThis=7714:SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)",0,"",2442,"Database/DatabaseBody/Spindle_FL",17229,"Shock Rally FL",21615,"SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/spindle fl(xxxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,true
108599,15812,51878,"trigger_shock_rally_fr","SATSUMA(557kg, 248)/Chassis/FR/TriggersStrutsFR/trigger_shock_rally_fr","rally strut fr(Clone)",4722,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)","ActivateThis=4722:SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)",0,"",17334,"Database/DatabaseBody/Spindle_FR",14982,"Shock Rally FR",22276,"SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,true
108387,14969,51030,"trigger_shock_rally_rl","SATSUMA(557kg, 248)/Chassis/RL/TriggersShockRL/trigger_shock_rally_rl","rally shock absorber(Clone)",15087,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber rally(rlxxx)","ActivateThis=15087:SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber rally(rlxxx)|ActivateThis2=12251:SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",0,"",20467,"Database/DatabaseBody/Trailarm_RL",11018,"Shock Rally RL",11502,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)",0,"",0,"",NotReferenced,false,true
111580,26596,62653,"trigger_shock_rally_rr","SATSUMA(557kg, 248)/Chassis/RR/TriggersShockRR/trigger_shock_rally_rr","rally shock absorber(Clone)",28502,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber rally(rrxxx)","ActivateThis=28502:SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber rally(rrxxx)|ActivateThis2=23591:SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",0,"",15865,"Database/DatabaseBody/Trailarm_RR",33764,"Shock Rally RR",33251,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)",0,"",0,"",NotReferenced,false,true
109923,20699,56764,"trigger_shock_rl","SATSUMA(557kg, 248)/Chassis/RL/TriggersShockRL/trigger_shock_rl","shock absorber(Clone)",33169,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber(rlxxx)","ActivateThis=33169:SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber(rlxxx)|ActivateThis2=18329:SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh",0,"",20467,"Database/DatabaseBody/Trailarm_RL",22955,"Shock_RL",11502,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)",0,"",0,"",NotReferenced,false,true
110041,21090,57152,"trigger_shock_rr","SATSUMA(557kg, 248)/Chassis/RR/TriggersShockRR/trigger_shock_rr","shock absorber(Clone)",9915,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber(rrxxx)","ActivateThis=9915:SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber(rrxxx)|ActivateThis2=27552:SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh",0,"",15865,"Database/DatabaseBody/Trailarm_RR",12404,"Shock_RR",33251,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)",0,"",0,"",NotReferenced,false,true
106564,8784,44839,"trigger_sideskirt_l","SATSUMA(557kg, 248)/Body/trigger_sideskirt_l","side skirt left(Clone)",0,"","",0,"",0,"",27962,"SideskirtLeft",0,"",13625,"SATSUMA(557kg, 248)/Body/pivot_sideskirt_l",0,"",NotReferenced,false,false
109001,17247,53310,"trigger_sideskirt_r","SATSUMA(557kg, 248)/Body/trigger_sideskirt_r","side skirt right(Clone)",0,"","",0,"",0,"",12601,"SideskirtRight",0,"",11344,"SATSUMA(557kg, 248)/Body/pivot_sideskirt_r",0,"",NotReferenced,false,false
111700,26937,62990,"trigger_spindle_fl","SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/trigger_spindle_fl","spindle fl(Clone)",21615,"SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/spindle fl(xxxxx)","ActivateThis=21615:SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/spindle fl(xxxxx)",0,"",19087,"Database/DatabaseBody/Wishbone_FL",2442,"Spindle_FL",32023,"SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl/wishbone fl(xxxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,true
110678,23226,59280,"trigger_spindle_fr","SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/trigger_spindle_fr","spindle fr(Clone)",22276,"SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)","ActivateThis=22276:SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)",0,"",23156,"Database/DatabaseBody/Wishbone_FR",17334,"Spindle_FR",34825,"SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr/wishbone fr(xxxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,true
107616,12260,48307,"trigger_spoiler","SATSUMA(557kg, 248)/Body/trigger_spoiler","",0,"","",0,"",0,"",0,"",0,"",6197,"SATSUMA(557kg, 248)/Body/pivot_spoiler_front",0,"",NotReferenced,false,false
113001,31014,67072,"trigger_steering_axle","SATSUMA(557kg, 248)/Chassis/trigger_steering_axle","steering rack(Clone)",32711,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)","ActivateThis=32711:SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",0,"",19265,"Database/DatabaseBody/Subframe",1135,"SteeringRack",11354,"SATSUMA(557kg, 248)/Chassis/sub frame(xxxxx)",0,"",0,"",NotReferenced,false,true
109461,19032,55092,"trigger_steering_column","SATSUMA(557kg, 248)/Dashboard/Steering/trigger_steering_column","steering column(Clone)",16469,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)","ActivateThis=16469:SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)|ActivateThis2=1468:SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2",0,"",1135,"Database/DatabaseMechanics/SteeringRack",238,"SteeringColumn",32711,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",0,"",2588,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)/Bolts",NotReferenced,false,true
111295,25397,61459,"trigger_steering_rod_fl","SATSUMA(557kg, 248)/Chassis/trigger_steering_rod_fl","steering rod fl(Clone)",24431,"SATSUMA(557kg, 248)/Chassis/steering rod fl(xxxxx)","ActivateThis=24431:SATSUMA(557kg, 248)/Chassis/steering rod fl(xxxxx)",0,"",1135,"Database/DatabaseMechanics/SteeringRack",31773,"SteeringRod_FL",32711,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",0,"",0,"",NotReferenced,false,true
110868,24008,60068,"trigger_steering_rod_fr","SATSUMA(557kg, 248)/Chassis/trigger_steering_rod_fr","steering rod fr(Clone)",2810,"SATSUMA(557kg, 248)/Chassis/steering rod fr(xxxxx)","ActivateThis=2810:SATSUMA(557kg, 248)/Chassis/steering rod fr(xxxxx)",0,"",1135,"Database/DatabaseMechanics/SteeringRack",5380,"SteeringRod_FR",32711,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",0,"",0,"",NotReferenced,false,true
113042,31145,67204,"trigger_steering_wheel","SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2/trigger_steering_wheel","",0,"","",0,"",0,"",0,"",0,"",12464,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)/pivot_steering_wheel",0,"",EvidenceBackedNullDonorObjectException,true,false
111225,25236,61295,"trigger_subframe","SATSUMA(557kg, 248)/Chassis/trigger_subframe","",0,"","",0,"",0,"",0,"",0,"",0,"",0,"",NotReferenced,false,false
110689,23265,59319,"trigger_tachometer1","SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2/trigger_tachometer1","tachometer(Clone)",30372,"SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2/tachometer(xxxx1)","ActivateThis=30372:SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2/tachometer(xxxx1)",0,"",0,"",32561,"Tachometer",0,"",0,"",0,"",NotReferenced,false,false
106827,9532,45586,"trigger_trailarm_rl","SATSUMA(557kg, 248)/Chassis/RL/trigger_trailarm_rl","trail arm rl(Clone)",11502,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)","ActivateThis=11502:SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)",0,"",0,"",20467,"Trailarm_RL",33169,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber(rlxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,false
104310,761,36815,"trigger_trailarm_rr","SATSUMA(557kg, 248)/Chassis/RR/trigger_trailarm_rr","trail arm rr(Clone)",33251,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)","ActivateThis=33251:SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)",0,"",0,"",15865,"Trailarm_RR",9915,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber(rrxxx)",0,"",0,"",EvidenceBackedNullDonorObjectException,true,false
113886,34146,70197,"trigger_window_grille","SATSUMA(557kg, 248)/Body/trigger_window_grille","window grille(Clone)",0,"","",0,"",0,"",34061,"Window_Grille",0,"",35855,"SATSUMA(557kg, 248)/Body/pivot_window_grille",0,"",EvidenceBackedNullDonorObjectException,true,false
109861,20536,56601,"trigger_wishbone_fl","SATSUMA(557kg, 248)/Chassis/FL/trigger_wishbone_fl","wishbone fl(Clone)",22141,"SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl","ActivateThis=22141:SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl",0,"",19265,"Database/DatabaseBody/Subframe",19087,"Wishbone_FL",11354,"SATSUMA(557kg, 248)/Chassis/sub frame(xxxxx)",0,"",0,"",NotReferenced,false,true
113744,33581,69638,"trigger_wishbone_fr","SATSUMA(557kg, 248)/Chassis/FR/trigger_wishbone_fr","wishbone fr(Clone)",33062,"SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr","ActivateThis=33062:SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr",0,"",19265,"Database/DatabaseBody/Subframe",23156,"Wishbone_FR",11354,"SATSUMA(557kg, 248)/Chassis/sub frame(xxxxx)",0,"",0,"",NotReferenced,false,true
106883,9762,45814,"trigger_xmas_lights","SATSUMA(557kg, 248)/Interior/trigger_xmas_lights","xmas lights(Clone)",26864,"SATSUMA(557kg, 248)/Interior/xmas lights(xxxxx)","ActivateThis=26864:SATSUMA(557kg, 248)/Interior/xmas lights(xxxxx)",0,"",0,"",1609,"Xmas Lights",0,"",0,"",0,"",NotReferenced,false,false
