AssemblyComponentId,TriggerName,HandChild,InstalledTransformId,InstalledHierarchyPath,MarkerGameObjectId,MarkerTransformId,MarkerHierarchyPath,LocalPosition,LocalRotation,LocalScale,DonorSphereRadiusMeters,InferredWrenchMillimeters,DonorMaximumStage,TransferStatus
108451,"trigger_shock_fr","strut fr(Clone)",51184,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)",5847,41902,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)/BoltPM","-0.0457550362;0.017336769;0.0002243099","-0.634042144;0.373681515;0.393449545;0.550953865","1.00000012;1.00000012;1",0.012,10,8,ConfigurationTransferred
108451,"trigger_shock_fr","strut fr(Clone)",51184,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)",6442,42496,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)/BoltPM","0.01728125;0.01855964;-0.0358622931","-0.6340419;0.3736814;0.3934502;0.5509538","1;1;1",0.012,10,8,ConfigurationTransferred
108451,"trigger_shock_fr","strut fr(Clone)",51184,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)",14605,50660,"SATSUMA(557kg, 248)/Chassis/FR/strut fr(xxxxx)/BoltPM","0.0189681351;0.0243411586;0.03577868","-0.634042144;0.373681515;0.393449545;0.550953865","1.00000012;1.00000012;1",0.012,10,8,ConfigurationTransferred
113437,"trigger_shock_rally_fl","rally strut fl(Clone)",43770,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)",25566,61629,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)/BoltPM","0.0449103341;0.0150122568;0.000426918676","-0.751106858;0.07364962;-6.89910962E-07;0.656059563","0.99999994;1.00000012;1.00000024",0.012,10,8,ConfigurationTransferred
113437,"trigger_shock_rally_fl","rally strut fl(Clone)",43770,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)",26576,62634,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)/BoltPM","-0.0186135136;0.0186603349;-0.03629958","-0.751106858;0.07364962;-6.89910962E-07;0.656059563","0.99999994;1.00000012;1.00000024",0.012,10,8,ConfigurationTransferred
113437,"trigger_shock_rally_fl","rally strut fl(Clone)",43770,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)",30339,66390,"SATSUMA(557kg, 248)/Chassis/FL/strut fl rally(xxxxx)/BoltPM","-0.0192246847;0.0237935819;0.0359061","-0.751106858;0.07364962;-6.89910962E-07;0.656059563","0.99999994;1.00000012;1.00000024",0.012,10,8,ConfigurationTransferred
108599,"trigger_shock_rally_fr","rally strut fr(Clone)",40776,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)",144,36190,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)/BoltPM","-0.0457550362;0.017336769;0.0002243099","-0.634042144;0.373681515;0.393449545;0.550953865","1.00000012;1.00000012;1",0.012,10,8,ConfigurationTransferred
108599,"trigger_shock_rally_fr","rally strut fr(Clone)",40776,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)",6045,42099,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)/BoltPM","0.0189681351;0.0243411586;0.03577868","-0.634042144;0.373681515;0.393449545;0.550953865","1.00000012;1.00000012;1",0.012,10,8,ConfigurationTransferred
108599,"trigger_shock_rally_fr","rally strut fr(Clone)",40776,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)",8292,44344,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)/BoltPM","0.01728125;0.01855964;-0.0358622931","-0.6340419;0.3736814;0.3934502;0.5509538","1;1;1",0.012,10,8,ConfigurationTransferred
108387,"trigger_shock_rally_rl","rally shock absorber(Clone)",51146,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber rally(rlxxx)",1804,37862,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber rally(rlxxx)/BoltPM","4.20962635E-07;5.581E-07;0.0156195387","-5.921192E-16;2.36867639E-15;2.36808262E-15;1","1.2;1.2;1.2",0.012,12,8,ConfigurationTransferred
108387,"trigger_shock_rally_rl","rally shock absorber(Clone)",48298,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",12842,48891,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/DamperAdjustment/BoltPM","0.009999971;-0.02929931;0.0639999956","-1.97336811E-20;1.33817491E-20;0.7071066;0.707107","0.6499999;0.6499999;0.65",0.016,6,8,ConfigurationTransferred
108387,"trigger_shock_rally_rl","rally shock absorber(Clone)",48298,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",16044,52108,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/BoltPM","-0.0299885385;4.64753953E-07;-0.006713004","4.371138E-08;1;2.10734228E-07;-1.004859E-14","0.600000143;0.6000001;0.6000001",0.012,6,8,ConfigurationTransferred
108387,"trigger_shock_rally_rl","rally shock absorber(Clone)",48298,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",27168,63224,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/DamperAdjustment/BoltPM","-0.0100004869;-0.0292993039;0.0639999956","-1.97336811E-20;1.33817491E-20;0.7071066;0.707107","0.6499999;0.6499999;0.65",0.016,6,8,ConfigurationTransferred
108387,"trigger_shock_rally_rl","rally shock absorber(Clone)",48298,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",30529,66577,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/BoltPM","0.0288579352;4.45579218E-07;-0.006712646","2.21039431E-15;1;1.20030318E-15;-4.371139E-08","0.6;0.6;0.6",0.012,6,8,ConfigurationTransferred
111580,"trigger_shock_rally_rr","rally shock absorber(Clone)",59651,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",1082,37141,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/DamperAdjustment/BoltPM","-0.009999502;-0.0292999428;0.064","1.15945978E-15;-2.70538618E-15;0.7071066;0.707106948","0.65;0.65;0.65",0.016,6,8,ConfigurationTransferred
111580,"trigger_shock_rally_rr","rally shock absorber(Clone)",59651,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",1971,38026,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/BoltPM","0.0287444741;-2.341171E-07;-0.00671299966","1;-6.993698E-09;2.97107028E-09;-9.386066E-08","0.600000143;0.6;0.6",0.012,6,8,ConfigurationTransferred
111580,"trigger_shock_rally_rr","rally shock absorber(Clone)",59651,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",19707,55771,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/BoltPM","-0.0301010329;-2.09798344E-07;-0.00671299966","1;-6.993698E-09;2.97107028E-09;-9.386066E-08","0.600000143;0.6;0.6",0.012,6,8,ConfigurationTransferred
111580,"trigger_shock_rally_rr","rally shock absorber(Clone)",59651,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh",21186,57250,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_rally_mesh/DamperAdjustment/BoltPM","0.0100009507;-0.02929995;0.064","1.15945978E-15;-2.70538618E-15;0.7071066;0.707106948","0.65;0.65;0.65",0.016,6,8,ConfigurationTransferred
111580,"trigger_shock_rally_rr","rally shock absorber(Clone)",64556,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber rally(rrxxx)",33631,69688,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber rally(rrxxx)/BoltPM","2.797523E-07;6.76001264E-07;0.015619888","-2.368478E-15;1.97445519E-15;-2.56656912E-15;1","1.200001;1.2;1.2",0.012,12,8,ConfigurationTransferred
109923,"trigger_shock_rl","shock absorber(Clone)",54385,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh",14981,51042,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh/BoltPM","-0.0299885385;4.64753953E-07;-0.006713004","4.371138E-08;1;2.10734228E-07;-1.004859E-14","0.600000143;0.6000001;0.6000001",0.012,6,8,ConfigurationTransferred
109923,"trigger_shock_rl","shock absorber(Clone)",54385,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh",19570,55634,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh/BoltPM","0.0288579352;4.45579218E-07;-0.006712646","2.21039431E-15;1;1.20030318E-15;-4.371139E-08","0.6;0.6;0.6",0.012,6,8,ConfigurationTransferred
109923,"trigger_shock_rl","shock absorber(Clone)",69228,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber(rlxxx)",22910,58968,"SATSUMA(557kg, 248)/Chassis/RL/ShockTop/Arm/shock absorber(rlxxx)/BoltPM","4.20962976E-07;5.581E-07;0.0156195387","-5.921183E-16;1.7765578E-15;7.10503349E-15;1","1.2;1.2;1.2",0.012,12,8,ConfigurationTransferred
110041,"trigger_shock_rr","shock absorber(Clone)",45970,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber(rrxxx)",15354,51409,"SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber(rrxxx)/BoltPM","2.797523E-07;6.76001264E-07;0.015619888","-2.36847819E-15;1.38233458E-15;-2.56656912E-15;1","1.200001;1.2;1.2",0.012,12,8,ConfigurationTransferred
110041,"trigger_shock_rr","shock absorber(Clone)",63605,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh",17420,53482,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh/BoltPM","-0.0301010329;-2.09798827E-07;-0.00671299966","1;-6.9936914E-09;2.97107028E-09;-9.386066E-08","0.600000143;0.6;0.6",0.012,6,8,ConfigurationTransferred
110041,"trigger_shock_rr","shock absorber(Clone)",63605,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh",20807,56872,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/ShockBottom/Arm/shock_bottom_mesh/BoltPM","0.0287444741;-2.34117564E-07;-0.00671299966","1;-6.9936914E-09;2.97107028E-09;-9.386066E-08","0.600000143;0.6;0.6",0.012,6,8,ConfigurationTransferred
111700,"trigger_spindle_fl","spindle fl(Clone)",57671,"SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/spindle fl(xxxxx)",32647,68709,"SATSUMA(557kg, 248)/FL/AckerFL/wheelFL/SpindleFL/OFFSET/spindle fl(xxxxx)/BoltPM","-0.0150008257;3.15058344E-08;-0.1","0.9659259;-1.22955967E-07;-0.258819073;1.70599364E-07","1.2;1.20000029;1.20000017",0.015,12,8,ConfigurationTransferred
110678,"trigger_spindle_fr","spindle fr(Clone)",58329,"SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)",25781,61842,"SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)/BoltPM","0.0150003685;-3.867867E-07;-0.102999993","0.9848078;-2.1899541E-07;0.173648268;3.03761851E-07","1.2;1.20000029;1.20000017",0.015,12,8,ConfigurationTransferred
113001,"trigger_steering_axle","steering rack(Clone)",68773,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",15997,52063,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)/BoltPM","0.183715746;-0.04254028;0.0159591027","-0.0972709;-8.508155E-07;5.10213063E-08;0.995258","0.9;0.9;0.9",0.012,9,8,ConfigurationTransferred
113001,"trigger_steering_axle","steering rack(Clone)",68773,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",22446,58500,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)/BoltPM","0.1837155;0.0183956977;0.00393299339","-0.09727095;-4.2332664E-07;1.32829046E-08;0.995258","0.9;0.9;0.9",0.012,9,8,ConfigurationTransferred
113001,"trigger_steering_axle","steering rack(Clone)",68773,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",26377,62435,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)/BoltPM","-0.183980927;-0.0425408036;0.0159584377","-0.0972709;-8.508155E-07;5.10213063E-08;0.995258","0.9;0.9;0.9",0.012,9,8,ConfigurationTransferred
113001,"trigger_steering_axle","steering rack(Clone)",68773,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)",26536,62595,"SATSUMA(557kg, 248)/Chassis/steering rack(xxxxx)/BoltPM","-0.183979258;0.0183961242;0.003932388","-0.0972709;-8.508155E-07;5.10213063E-08;0.995258","0.9;0.9;0.9",0.012,9,8,ConfigurationTransferred
109461,"trigger_steering_column","steering column(Clone)",52534,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)",21772,57828,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)/Bolts/BoltPM","-6.99725433E-09;0.383301139;-0.0239907559","-0.707106948;-3.695E-07;2.844009E-07;0.7071066","0.7999999;0.8000011;0.7000008",0.012,8,8,ConfigurationTransferred
109461,"trigger_steering_column","steering column(Clone)",37528,"SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2",23280,59336,"SATSUMA(557kg, 248)/Dashboard/Steering/steering_column2/tachometer(xxxx1)/Bolts/BoltPM","-0.06382637;-0.255560845;0.0354480371","-0.0003908301;-0.0219241772;-0.0172674526;0.9996104","0.49999997;0.50000006;0.50000006",0.02,5,8,ConfigurationTransferred
109461,"trigger_steering_column","steering column(Clone)",52534,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)",24112,60175,"SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)/Bolts/BoltPM","1.08873451E-06;0.383300334;0.022870075","-0.7071068;1.60598923E-10;2.13526266E-10;0.7071067","0.8;0.8000002;0.700000048",0.012,8,8,ConfigurationTransferred
106827,"trigger_trailarm_rl","trail arm rl(Clone)",47549,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)",27837,63892,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)/BoltPM","0.03909935;-6.346234E-07;-0.00539396843","-0.7071065;4.43471151E-07;0.7071072;2.563582E-07","1.20000136;1.20000029;1.20000017",0.012,12,8,ConfigurationTransferred
106827,"trigger_trailarm_rl","trail arm rl(Clone)",47549,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)",35925,71971,"SATSUMA(557kg, 248)/Chassis/RL/TrailArm/Arm/trail arm rl(xxxxx)/BoltPM","-0.0581286736;-5.944425E-07;-0.005393879","2.82242326E-07;0.707107365;-9.464362E-07;0.7071062","1.20000184;1.20000052;1.2",0.012,12,8,ConfigurationTransferred
104310,"trigger_trailarm_rr","trail arm rr(Clone)",69310,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)",3845,39901,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)/BoltPM","0.05755124;6.610471E-07;-0.00539323827","0.7071068;-7.0451074E-07;-0.7071068;-1.98672126E-07","1.200002;1.20000088;1.20000017",0.012,12,8,ConfigurationTransferred
104310,"trigger_trailarm_rr","trail arm rr(Clone)",69310,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)",34592,70647,"SATSUMA(557kg, 248)/Chassis/RR/TrailArm/Arm/trail arm rr(xxxxx)/BoltPM","-0.03967583;7.012276E-07;-0.00539305946","1.1682959E-07;0.707107246;-8.00733744E-07;0.7071063","1.20000207;1.200001;1.20000029",0.012,12,8,ConfigurationTransferred
109861,"trigger_wishbone_fl","wishbone fl(Clone)",58195,"SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl",23083,59140,"SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl/BoltPM","0.00207941653;0;0.178886831","0;-5.96046377E-08;0;1","1;1;1",0.012,10,8,ConfigurationTransferred
109861,"trigger_wishbone_fl","wishbone fl(Clone)",58195,"SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl",29173,65219,"SATSUMA(557kg, 248)/Chassis/FL/Wishbone/Arm/IK_wishbone_fl/BoltPM","0.00207759463;0;-0.08355862","0;3.87430134E-07;0;1","1;1;1",0.012,10,8,ConfigurationTransferred
113744,"trigger_wishbone_fr","wishbone fr(Clone)",69123,"SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr",20424,56492,"SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr/BoltPM","0.0835593045;0;-0.00345535064","0;-0.707109;0;0.707104564","1;1;1",0.012,10,8,ConfigurationTransferred
113744,"trigger_wishbone_fr","wishbone fr(Clone)",69123,"SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr",28254,64309,"SATSUMA(557kg, 248)/Chassis/FR/Wishbone/Arm/IK_wishbone_fr/BoltPM","-0.1788871;0;-0.00345546729","0;-0.707109;0;0.707104564","1;1;1",0.012,10,8,ConfigurationTransferred
