TransformId,GameObjectId,Name,HierarchyPath,FatherTransformId,ActiveSelf,LocalPosition,LocalRotation,WorldPosition,MeshGuids,ColliderIds,FsmComponentIds
49424,13371,"Wiring","SATSUMA(557kg, 248)/Wiring",64200,true,"0;0;0","0;0;0;1","0;0;0","","","107955;107956"
70421,34366,"LightConnector","SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector",40534,true,"-0.509;0.116;1.599","0;0;0;1","0.5089998;0.116;-1.599","","","113933"
70777,34727,"DashFusebox","SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox",51204,true,"-0.23;0.304;0.632","0;0;0;1","0.229999542;0.304;-0.631999969","","","114029"
70826,34775,"ConnectorHarness","SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness",57153,true,"0.3393;0.007;1.633","0;0;0;1","-0.339300156;0.007;-1.63300037","","","114039"
71781,35735,"RadioAmplifier","SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/RadioAmplifier",65051,true,"0.06;0.33;0.7006","0;0;0;1","-0.0599994659;0.33;-0.7005997","","","114308"
71826,35781,"AmplifierRadio","SATSUMA(557kg, 248)/Wiring/Triggers/AmplifierAudio/AmplifierRadio",65051,true,"0.167;-0.015;-1.0457","0;0;0;1","-0.166999817;-0.015;1.04570007","","","114315"
48986,12937,"bolt0","SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)/BoltPM/bolt0",66724,true,"0;0;0","0;0;0;1","-0.10559082;-0.09572152;-1.44987011","e711c8a15b1135c4089caad19b8f56e8","",""
53709,17648,"BoltPM","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM",42507,true,"0;0.0006;-0.0118","-1;-4.01118456E-07;1.411083E-07;-4.470348E-07","-0.3197193;0.234304428;-1.42780876","","99680","109099"
63573,27520,"BoltPM","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM",45577,true,"0;0;0.016","-2.98023153E-08;-4.47034729E-08;1.49011576E-08;1","-0.2829399;0.234308884;-1.61936951","","100096","111871"
44832,8777,"bolt0","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)/Bolts/BoltPM/bolt0",63573,true,"0;0;0","0;0;0;1","-0.2829399;0.234308884;-1.61936951","aec6c756751308a4d830708366ad5cdb","",""
55114,19054,"bolt0","SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)/Bolts/BoltPM/bolt0",53709,true,"0;0;0","0;0;0;1","-0.3197193;0.234304428;-1.42780876","aec6c756751308a4d830708366ad5cdb","",""
